camera,joint,status,lag,mae_raw,mae_corr
CapturedFrames_1.0_0.5_4.0,R_Elbow,ok,13.0,18.159315700606395,31.733894561935706
CapturedFrames_1.0_0.5_4.0,L_Knee,ok,1.0,21.562783298067153,37.51285080164716
CapturedFrames_1.0_0.5_4.0,R_Knee,ok,0.0,16.760267918982592,30.662156894733634
CapturedFrames_1.0_0.5_4.0,L_Shoulder,ok,10.0,30.22235872519533,13.745285146592893
CapturedFrames_1.0_0.5_4.0,R_Shoulder,ok,2.0,26.996026492080446,9.157238169368629
CapturedFrames_1.0_0.5_4.0,L_Hip,ok,8.0,19.436333441594897,36.10028540050527
CapturedFrames_1.0_0.5_4.0,R_Hip,ok,-4.0,14.350002726182412,11.759928146985287
CapturedFrames_1.0_0.5_5.0,L_Elbow,ok,11.0,31.049155648929965,58.742576734733525
CapturedFrames_1.0_0.5_5.0,R_Elbow,ok,-16.0,15.62453813936915,28.37142110566079
CapturedFrames_1.0_0.5_5.0,L_Knee,ok,1.0,21.74669364060575,38.67954093201725
CapturedFrames_1.0_0.5_5.0,R_Knee,ok,-12.0,20.520822164469752,33.00985745665496
CapturedFrames_1.0_0.5_5.0,L_Shoulder,ok,11.0,36.86188051807218,15.136948891031722
CapturedFrames_1.0_0.5_5.0,R_Shoulder,ok,14.0,23.46259064184003,8.207332197410839
CapturedFrames_1.0_0.5_5.0,L_Hip,ok,-17.0,17.63333225603666,34.65241514727135
CapturedFrames_1.0_0.5_5.0,R_Hip,ok,-4.0,11.800091333343627,13.692866149616403
CapturedFrames_1.0_0.5_6.0,L_Elbow,ok,0.0,40.57814252778962,69.2673779236594
CapturedFrames_1.0_0.5_6.0,R_Elbow,ok,9.0,11.552674010739205,26.14315569636506
CapturedFrames_1.0_0.5_6.0,L_Knee,ok,14.0,17.888345019514524,34.38480031162
CapturedFrames_1.0_0.5_6.0,R_Knee,ok,14.0,18.820234703979953,33.82863387243446
CapturedFrames_1.0_0.5_6.0,L_Shoulder,ok,0.0,41.77258523095674,7.936688661569096
CapturedFrames_1.0_0.5_6.0,R_Shoulder,ok,10.0,19.053423591012656,9.499331127836369
CapturedFrames_1.0_0.5_6.0,L_Hip,ok,9.0,20.427357709180164,37.66678547392256
CapturedFrames_1.0_0.5_6.0,R_Hip,ok,14.0,7.490317492929112,9.061435438958616
CapturedFrames_2.0_0.5_-3.0,L_Elbow,ok,-10.0,8.2815336373103,2.6521975009470595
CapturedFrames_2.0_0.5_-3.0,R_Elbow,ok,0.0,6.877393682965903,8.837934170816524
CapturedFrames_2.0_0.5_-3.0,L_Knee,ok,1.0,17.629821175114877,13.726935845846887
CapturedFrames_2.0_0.5_-3.0,R_Knee,ok,1.0,15.285881666333681,11.312202692746986
CapturedFrames_2.0_0.5_-3.0,L_Shoulder,ok,0.0,34.39384426264465,2.1915720681092425
CapturedFrames_2.0_0.5_-3.0,R_Shoulder,ok,16.0,27.14534778800947,9.954318072625753
CapturedFrames_2.0_0.5_-3.0,L_Hip,ok,-5.0,12.135710425280282,9.839413752541196
CapturedFrames_2.0_0.5_-3.0,R_Hip,ok,12.0,19.802602517759148,30.55678028293393
CapturedFrames_2.0_0.5_-4.0,L_Elbow,ok,6.0,8.3561441943876,7.610076740637479
CapturedFrames_2.0_0.5_-4.0,R_Elbow,ok,2.0,7.595037173603523,12.683762697436958
CapturedFrames_2.0_0.5_-4.0,L_Knee,ok,1.0,14.969949279652454,10.613813527755056
CapturedFrames_2.0_0.5_-4.0,R_Knee,ok,1.0,16.263718443726866,12.182485018422073
CapturedFrames_2.0_0.5_-4.0,L_Shoulder,ok,0.0,31.95457346427085,3.467649014024977
CapturedFrames_2.0_0.5_-4.0,R_Shoulder,ok,-15.0,26.314192936657403,9.475020530952927
CapturedFrames_2.0_0.5_-4.0,L_Hip,ok,0.0,11.089190744431999,7.608549293688393
CapturedFrames_2.0_0.5_-4.0,R_Hip,ok,8.0,18.73907666845905,28.134661167122093
CapturedFrames_2.0_0.5_-5.0,L_Elbow,ok,-3.0,7.02929133868203,3.418623534985779
CapturedFrames_2.0_0.5_-5.0,R_Elbow,ok,-2.0,7.730296422207823,10.580997535203386
CapturedFrames_2.0_0.5_-5.0,L_Knee,ok,1.0,19.629849671012792,13.40370908284025
CapturedFrames_2.0_0.5_-5.0,R_Knee,ok,1.0,15.700082808789853,10.557766126130977
CapturedFrames_2.0_0.5_-5.0,L_Shoulder,ok,-1.0,32.97104119395599,2.723406011172315
CapturedFrames_2.0_0.5_-5.0,R_Shoulder,ok,-15.0,24.400008230888556,6.882124235800589
CapturedFrames_2.0_0.5_-5.0,L_Hip,ok,-4.0,11.131155006714831,9.552420032925893
CapturedFrames_2.0_0.5_-5.0,R_Hip,ok,11.0,17.251253132662658,29.06542780551066
CapturedFrames_2.0_0.5_-6.0,L_Elbow,ok,7.0,7.7300063604685585,4.852365513877173
CapturedFrames_2.0_0.5_-6.0,R_Elbow,ok,2.0,6.619665507662705,9.133167933591134
CapturedFrames_2.0_0.5_-6.0,L_Knee,ok,-13.0,15.974232535678311,16.433983343861392
CapturedFrames_2.0_0.5_-6.0,R_Knee,ok,1.0,15.637615315449011,10.032166847354887
CapturedFrames_2.0_0.5_-6.0,L_Shoulder,ok,15.0,30.78472619224567,4.43752575601886
CapturedFrames_2.0_0.5_-6.0,R_Shoulder,ok,-1.0,22.547520856906644,6.703704408107583
CapturedFrames_2.0_0.5_-6.0,L_Hip,ok,0.0,14.104117811562856,7.218243500040675
CapturedFrames_2.0_0.5_-6.0,R_Hip,ok,8.0,16.8632549543397,30.094477418787324
CapturedFrames_2.0_0.5_3.0,L_Elbow,ok,-15.0,20.55653369661619,47.81980635212365
CapturedFrames_2.0_0.5_3.0,R_Elbow,ok,1.0,10.681331893224614,19.62024637130586
CapturedFrames_2.0_0.5_3.0,L_Knee,ok,2.0,13.564834711276934,25.79322345607409
CapturedFrames_2.0_0.5_3.0,R_Knee,ok,0.0,16.427164275175286,24.19042767323123
CapturedFrames_2.0_0.5_3.0,L_Shoulder,ok,8.0,32.67147372081861,13.932433135696039
CapturedFrames_2.0_0.5_3.0,R_Shoulder,ok,0.0,28.024590812375315,4.254029213697851
CapturedFrames_2.0_0.5_3.0,L_Hip,ok,8.0,14.496148515188107,23.89729260951421
CapturedFrames_2.0_0.5_3.0,R_Hip,ok,-3.0,19.07176411798422,19.002703370379418
CapturedFrames_2.0_0.5_4.0,L_Elbow,ok,16.0,21.32874998890276,48.07958310208381
CapturedFrames_2.0_0.5_4.0,R_Elbow,ok,12.0,9.810757140496577,19.080188238526862
CapturedFrames_2.0_0.5_4.0,L_Knee,ok,1.0,15.830852308824273,32.20087811491911
CapturedFrames_2.0_0.5_4.0,R_Knee,ok,0.0,16.051398617593374,31.74201374777377
CapturedFrames_2.0_0.5_4.0,L_Shoulder,ok,-7.0,31.954818691154845,14.483626401583923
CapturedFrames_2.0_0.5_4.0,R_Shoulder,ok,-1.0,28.35127580110845,4.825099793502356
CapturedFrames_2.0_0.5_4.0,L_Hip,ok,-18.0,22.182339159519948,33.81068822010297
CapturedFrames_2.0_0.5_4.0,R_Hip,ok,-3.0,16.160532181937963,15.69837747198956
CapturedFrames_2.0_0.5_5.0,L_Elbow,ok,17.0,24.664552572824118,50.328335436789196
CapturedFrames_2.0_0.5_5.0,R_Elbow,ok,13.0,11.388186393924904,20.81639185287673
CapturedFrames_2.0_0.5_5.0,L_Knee,ok,1.0,15.411163317322305,31.61447737421658
CapturedFrames_2.0_0.5_5.0,R_Knee,ok,0.0,14.99544096260688,26.909991583746805
CapturedFrames_2.0_0.5_5.0,L_Shoulder,ok,18.0,34.31755428451506,17.0291820003431
CapturedFrames_2.0_0.5_5.0,R_Shoulder,ok,0.0,26.131001732705304,3.6739343973782153
CapturedFrames_2.0_0.5_5.0,L_Hip,ok,10.0,21.409811492740694,32.96397243860235
CapturedFrames_2.0_0.5_5.0,R_Hip,ok,-3.0,15.24035810455246,16.389338737062506
CapturedFrames_2.0_0.5_6.0,L_Elbow,no_data,,,
CapturedFrames_2.0_0.5_6.0,R_Elbow,ok,7.0,6.920146617492214,12.240038643519625
CapturedFrames_2.0_0.5_6.0,L_Knee,ok,12.0,18.198108618090195,33.21178270857597
CapturedFrames_2.0_0.5_6.0,R_Knee,ok,11.0,13.546058389844994,28.679081053469364
CapturedFrames_2.0_0.5_6.0,L_Shoulder,no_data,,,
CapturedFrames_2.0_0.5_6.0,R_Shoulder,ok,11.0,24.639708362786426,4.255011432260728
CapturedFrames_2.0_0.5_6.0,L_Hip,ok,5.0,29.206909857423952,46.51402915895525
CapturedFrames_2.0_0.5_6.0,R_Hip,ok,10.0,10.103453464805096,14.274893622606363
CapturedFrames_3.0_0.5_-1.0,L_Elbow,ok,0.0,7.936621695844835,20.774295317529305
CapturedFrames_3.0_0.5_-1.0,R_Elbow,ok,0.0,7.626862591785838,13.77412439694787
CapturedFrames_3.0_0.5_-1.0,L_Knee,ok,1.0,13.14493887864166,10.731851840824822
CapturedFrames_3.0_0.5_-1.0,R_Knee,ok,2.0,14.283242044219445,13.922009920246118
CapturedFrames_3.0_0.5_-1.0,L_Shoulder,ok,0.0,37.546729796928865,5.230264430094777
CapturedFrames_3.0_0.5_-1.0,R_Shoulder,ok,-14.0,34.78872317601969,9.741416277549822
CapturedFrames_3.0_0.5_-1.0,L_Hip,ok,-6.0,17.104745284429587,8.251150994671036
CapturedFrames_3.0_0.5_-1.0,R_Hip,ok,-20.0,16.08663575013087,21.42307332074638
CapturedFrames_3.0_0.5_-2.0,L_Elbow,ok,0.0,8.420033043907072,19.495492531921627
CapturedFrames_3.0_0.5_-2.0,R_Elbow,ok,1.0,7.867134837110174,14.471074204623761
CapturedFrames_3.0_0.5_-2.0,L_Knee,ok,1.0,13.345323616540242,8.971158785711548
CapturedFrames_3.0_0.5_-2.0,R_Knee,ok,2.0,15.76232888055004,13.347293497178216
CapturedFrames_3.0_0.5_-2.0,L_Shoulder,ok,0.0,36.2205401435518,5.317524864406047
CapturedFrames_3.0_0.5_-2.0,R_Shoulder,ok,15.0,35.990757443483474,9.768009752654109
CapturedFrames_3.0_0.5_-2.0,L_Hip,ok,-1.0,15.516181395519576,8.211673863849532
CapturedFrames_3.0_0.5_-2.0,R_Hip,ok,-20.0,18.453051366321088,24.83660478885412
CapturedFrames_3.0_0.5_-3.0,L_Elbow,ok,13.0,4.7867234643503425,10.536613978004334
CapturedFrames_3.0_0.5_-3.0,R_Elbow,ok,0.0,7.9543931742717735,13.956785522026657
CapturedFrames_3.0_0.5_-3.0,L_Knee,ok,1.0,12.242447991160493,9.481157103534898
CapturedFrames_3.0_0.5_-3.0,R_Knee,ok,2.0,17.621164544873924,16.417489235844734
CapturedFrames_3.0_0.5_-3.0,L_Shoulder,ok,13.0,34.85569846452101,3.6435726122172873
CapturedFrames_3.0_0.5_-3.0,R_Shoulder,ok,-15.0,33.94291102256094,11.822527653627795
CapturedFrames_3.0_0.5_-3.0,L_Hip,ok,-2.0,14.217202024559512,10.460287530618194
CapturedFrames_3.0_0.5_-3.0,R_Hip,ok,9.0,18.253787274224063,26.966911977113526
CapturedFrames_3.0_0.5_-4.0,L_Elbow,ok,0.0,7.829022451115307,9.16994207833409
CapturedFrames_3.0_0.5_-4.0,R_Elbow,ok,-1.0,6.129533109155951,11.558023617790152
CapturedFrames_3.0_0.5_-4.0,L_Knee,ok,0.0,13.886476897632825,9.838756801119816
CapturedFrames_3.0_0.5_-4.0,R_Knee,ok,1.0,12.439407677318258,12.050012488912522
CapturedFrames_3.0_0.5_-4.0,L_Shoulder,ok,0.0,33.45687317217591,2.1730680882333426
CapturedFrames_3.0_0.5_-4.0,R_Shoulder,ok,-18.0,31.026975747914598,10.055312097233521
CapturedFrames_3.0_0.5_-4.0,L_Hip,ok,-5.0,13.630552359744884,10.113505686928315
CapturedFrames_3.0_0.5_-4.0,R_Hip,ok,9.0,15.543270669786567,23.69211135793342
CapturedFrames_3.0_0.5_-5.0,L_Elbow,ok,11.0,2.9694983408556754,6.373674280464783
CapturedFrames_3.0_0.5_-5.0,R_Elbow,ok,2.0,8.645338270192994,14.508664021677182
CapturedFrames_3.0_0.5_-5.0,L_Knee,ok,1.0,17.83970141832323,11.661839426878533
CapturedFrames_3.0_0.5_-5.0,R_Knee,ok,1.0,14.829634896029578,11.34764103128156
CapturedFrames_3.0_0.5_-5.0,L_Shoulder,ok,13.0,31.74727322379302,1.7445978706085026
CapturedFrames_3.0_0.5_-5.0,R_Shoulder,ok,-16.0,32.08729479532447,8.871112458606254
CapturedFrames_3.0_0.5_-5.0,L_Hip,ok,-3.0,11.858817078833715,10.644658331461681
CapturedFrames_3.0_0.5_-5.0,R_Hip,ok,9.0,15.956250845413953,26.669358402178528
CapturedFrames_3.0_0.5_-6.0,L_Elbow,ok,0.0,6.581508741387438,3.5996754966612117
CapturedFrames_3.0_0.5_-6.0,R_Elbow,ok,10.0,2.3714940464968493,6.2326619233884815
CapturedFrames_3.0_0.5_-6.0,L_Knee,ok,3.0,19.160290767617237,14.578415006341162
CapturedFrames_3.0_0.5_-6.0,R_Knee,ok,3.0,9.023355683599219,6.836982334778466
CapturedFrames_3.0_0.5_-6.0,L_Shoulder,ok,9.0,32.213192721792,1.5878734972439297
CapturedFrames_3.0_0.5_-6.0,R_Shoulder,ok,7.0,22.24665918080423,9.380315707905755
CapturedFrames_3.0_0.5_-6.0,L_Hip,ok,10.0,16.652103633912187,10.288701402029224
CapturedFrames_3.0_0.5_-6.0,R_Hip,ok,4.0,9.437945922255325,15.175997958707617
CapturedFrames_3.0_0.5_0.0,L_Elbow,ok,0.0,10.16382177840071,23.377333508027537
CapturedFrames_3.0_0.5_0.0,R_Elbow,ok,0.0,5.508801915164429,10.801475941077259
CapturedFrames_3.0_0.5_0.0,L_Knee,ok,1.0,12.750301182264668,11.916788420296093
CapturedFrames_3.0_0.5_0.0,R_Knee,ok,2.0,13.92692494728651,16.39834907943271
CapturedFrames_3.0_0.5_0.0,L_Shoulder,ok,1.0,40.55558010239512,4.623117117471184
CapturedFrames_3.0_0.5_0.0,R_Shoulder,ok,-1.0,34.66248237318193,7.342673454598157
CapturedFrames_3.0_0.5_0.0,L_Hip,ok,7.0,17.536045058631622,11.726121531059961
CapturedFrames_3.0_0.5_0.0,R_Hip,ok,-20.0,15.046287271753338,19.002895975704096
CapturedFrames_3.0_0.5_1.0,L_Elbow,ok,0.0,19.830361424933727,37.53092154095486
CapturedFrames_3.0_0.5_1.0,R_Elbow,ok,-1.0,5.791976805607109,9.253123632622966
CapturedFrames_3.0_0.5_1.0,L_Knee,ok,1.0,12.349666798020513,14.61567803706246
CapturedFrames_3.0_0.5_1.0,R_Knee,ok,1.0,14.893427857593716,19.76195754400782
CapturedFrames_3.0_0.5_1.0,L_Shoulder,ok,7.0,42.59854371853785,5.9055576413344495
CapturedFrames_3.0_0.5_1.0,R_Shoulder,ok,-2.0,34.79417689281165,6.753780030984532
CapturedFrames_3.0_0.5_1.0,L_Hip,ok,11.0,17.212756062643766,17.898972607777747
CapturedFrames_3.0_0.5_1.0,R_Hip,ok,-3.0,14.756142508215355,17.933070728317514
CapturedFrames_3.0_0.5_2.0,L_Elbow,ok,0.0,18.22033999649677,36.247367912735434
CapturedFrames_3.0_0.5_2.0,R_Elbow,ok,0.0,6.418874444720884,10.67433806577998
CapturedFrames_3.0_0.5_2.0,L_Knee,ok,1.0,10.811626516573279,14.67017220329911
CapturedFrames_3.0_0.5_2.0,R_Knee,ok,1.0,14.297010262470685,20.57917296899679
CapturedFrames_3.0_0.5_2.0,L_Shoulder,ok,0.0,40.646628853189725,5.112607507705877
CapturedFrames_3.0_0.5_2.0,R_Shoulder,ok,-1.0,34.41210654296955,6.065974234717818
CapturedFrames_3.0_0.5_2.0,L_Hip,ok,-19.0,17.138366922707757,20.427738631142113
CapturedFrames_3.0_0.5_2.0,R_Hip,ok,-2.0,15.630754227841063,18.84353588487434
CapturedFrames_3.0_0.5_3.0,L_Elbow,ok,0.0,19.68832146640499,37.79348313231289
CapturedFrames_3.0_0.5_3.0,R_Elbow,ok,-1.0,7.196032045411143,11.032564124028855
CapturedFrames_3.0_0.5_3.0,L_Knee,ok,1.0,12.872987372173085,16.040516267564435
CapturedFrames_3.0_0.5_3.0,R_Knee,ok,1.0,14.511057772667879,22.313977779588495
CapturedFrames_3.0_0.5_3.0,L_Shoulder,ok,0.0,38.777472110044485,4.169811275610002
CapturedFrames_3.0_0.5_3.0,R_Shoulder,ok,0.0,33.56151129586725,6.052334811892818
CapturedFrames_3.0_0.5_3.0,L_Hip,ok,8.0,16.018171586540404,18.992748992672656
CapturedFrames_3.0_0.5_3.0,R_Hip,ok,-1.0,15.123533549213679,15.679462112601104
CapturedFrames_3.0_0.5_4.0,L_Elbow,ok,15.0,21.171238821275704,49.86047421714548
CapturedFrames_3.0_0.5_4.0,R_Elbow,ok,0.0,6.532566925412533,17.541259126766192
CapturedFrames_3.0_0.5_4.0,L_Knee,ok,0.0,12.707689952009767,23.72834992718289
CapturedFrames_3.0_0.5_4.0,R_Knee,ok,1.0,13.39696117666682,26.571135124368407
CapturedFrames_3.0_0.5_4.0,L_Shoulder,ok,11.0,37.37773051573288,10.768144667500085
CapturedFrames_3.0_0.5_4.0,R_Shoulder,ok,0.0,31.47883550964798,5.086765274473159
CapturedFrames_3.0_0.5_4.0,L_Hip,ok,-16.0,19.12588332632,27.953681157479842
CapturedFrames_3.0_0.5_4.0,R_Hip,ok,-3.0,15.168571568246694,17.26214992365332
CapturedFrames_3.0_0.5_5.0,L_Elbow,ok,0.0,20.369380152159987,49.05861554802976
CapturedFrames_3.0_0.5_5.0,R_Elbow,ok,-1.0,11.632893210692481,25.07269279895372
CapturedFrames_3.0_0.5_5.0,L_Knee,ok,0.0,11.948494259275948,26.904301006873492
CapturedFrames_3.0_0.5_5.0,R_Knee,ok,0.0,13.223815382136374,30.54119903804543
CapturedFrames_3.0_0.5_5.0,L_Shoulder,ok,8.0,36.39667032457423,4.523842929662152
CapturedFrames_3.0_0.5_5.0,R_Shoulder,ok,-1.0,29.635746797755854,4.9052602341018
CapturedFrames_3.0_0.5_5.0,L_Hip,ok,5.0,23.811814703983476,31.535246971603527
CapturedFrames_3.0_0.5_5.0,R_Hip,ok,0.0,18.325426692483294,19.663227160420988
CapturedFrames_3.0_0.5_6.0,L_Elbow,no_data,,,
CapturedFrames_3.0_0.5_6.0,R_Elbow,no_data,,,
CapturedFrames_3.0_0.5_6.0,L_Knee,no_data,,,
CapturedFrames_3.0_0.5_6.0,R_Knee,no_data,,,
CapturedFrames_3.0_0.5_6.0,L_Shoulder,no_data,,,
CapturedFrames_3.0_0.5_6.0,R_Shoulder,no_data,,,
CapturedFrames_3.0_0.5_6.0,L_Hip,no_data,,,
CapturedFrames_3.0_0.5_6.0,R_Hip,no_data,,,
CapturedFrames_4.0_0.5_-1.0,L_Elbow,ok,0.0,13.428190434060829,28.854153853289386
CapturedFrames_4.0_0.5_-1.0,R_Elbow,ok,-1.0,6.953130501313433,14.362850633310872
CapturedFrames_4.0_0.5_-1.0,L_Knee,ok,0.0,11.420435544016387,11.011738941276603
CapturedFrames_4.0_0.5_-1.0,R_Knee,ok,2.0,14.707026166603132,17.3007480130442
CapturedFrames_4.0_0.5_-1.0,L_Shoulder,ok,0.0,35.21146376221388,6.5205755308179985
CapturedFrames_4.0_0.5_-1.0,R_Shoulder,ok,-14.0,37.98073819964862,6.804957829571009
CapturedFrames_4.0_0.5_-1.0,L_Hip,ok,6.0,16.04326759426883,13.134944119441268
CapturedFrames_4.0_0.5_-1.0,R_Hip,ok,9.0,12.968364620487497,16.421222566682662
CapturedFrames_4.0_0.5_-2.0,L_Elbow,ok,0.0,14.193041564486595,29.93967790264076
CapturedFrames_4.0_0.5_-2.0,R_Elbow,ok,0.0,6.067056663294683,13.101825288724832
CapturedFrames_4.0_0.5_-2.0,L_Knee,ok,1.0,11.079383482511084,11.279375400203046
CapturedFrames_4.0_0.5_-2.0,R_Knee,ok,2.0,14.090580852635753,16.303029875249504
CapturedFrames_4.0_0.5_-2.0,L_Shoulder,ok,0.0,37.95976048952974,4.300378767623492
CapturedFrames_4.0_0.5_-2.0,R_Shoulder,ok,-14.0,38.565706154935356,7.232295888862607
CapturedFrames_4.0_0.5_-2.0,L_Hip,ok,4.0,13.648533809688177,10.12248898518984
CapturedFrames_4.0_0.5_-2.0,R_Hip,ok,9.0,14.229060998353845,18.563886872263758
CapturedFrames_4.0_0.5_-3.0,L_Elbow,ok,19.0,16.198979462443425,31.94561580059759
CapturedFrames_4.0_0.5_-3.0,R_Elbow,ok,-1.0,6.683249230231747,14.754655583477252
CapturedFrames_4.0_0.5_-3.0,L_Knee,ok,1.0,11.646527558891881,10.84937394704052
CapturedFrames_4.0_0.5_-3.0,R_Knee,ok,2.0,13.76251214531579,16.103895369374403
CapturedFrames_4.0_0.5_-3.0,L_Shoulder,ok,0.0,37.90692822893512,6.523569752729285
CapturedFrames_4.0_0.5_-3.0,R_Shoulder,ok,15.0,38.503739773766334,7.465012064861743
CapturedFrames_4.0_0.5_-3.0,L_Hip,ok,2.0,13.366419690831405,11.041868138759794
CapturedFrames_4.0_0.5_-3.0,R_Hip,ok,9.0,14.133370788438905,17.163334786306105
CapturedFrames_4.0_0.5_-4.0,L_Elbow,ok,5.0,15.899543222974252,23.870149243543395
CapturedFrames_4.0_0.5_-4.0,R_Elbow,ok,0.0,7.561709547581383,12.652417260192726
CapturedFrames_4.0_0.5_-4.0,L_Knee,ok,0.0,11.68139621462605,12.249373195260286
CapturedFrames_4.0_0.5_-4.0,R_Knee,ok,1.0,13.290754954789573,16.716875046044187
CapturedFrames_4.0_0.5_-4.0,L_Shoulder,ok,9.0,38.83033306348609,6.727113174359622
CapturedFrames_4.0_0.5_-4.0,R_Shoulder,ok,-13.0,39.301177989056114,12.386512543642208
CapturedFrames_4.0_0.5_-4.0,L_Hip,ok,-2.0,13.790822801423474,11.035820138511205
CapturedFrames_4.0_0.5_-4.0,R_Hip,ok,7.0,14.059232222270458,21.32341788530329
CapturedFrames_4.0_0.5_-5.0,L_Elbow,ok,8.0,10.47030463660158,18.686005567264
CapturedFrames_4.0_0.5_-5.0,R_Elbow,ok,15.0,6.497621678481355,12.898696878949387
CapturedFrames_4.0_0.5_-5.0,L_Knee,ok,3.0,12.551836490339811,9.158944202712298
CapturedFrames_4.0_0.5_-5.0,R_Knee,ok,17.0,10.651644095274854,13.992440452223715
CapturedFrames_4.0_0.5_-5.0,L_Shoulder,ok,3.0,33.13478829275486,1.699792951666242
CapturedFrames_4.0_0.5_-5.0,R_Shoulder,ok,17.0,31.99668583594093,5.947545310725037
CapturedFrames_4.0_0.5_-5.0,L_Hip,ok,9.0,19.28342654126435,12.255159782178922
CapturedFrames_4.0_0.5_-5.0,R_Hip,ok,17.0,11.59896360050722,18.556426733780718
CapturedFrames_4.0_0.5_-6.0,L_Elbow,no_data,,,
CapturedFrames_4.0_0.5_-6.0,R_Elbow,no_data,,,
CapturedFrames_4.0_0.5_-6.0,L_Knee,no_data,,,
CapturedFrames_4.0_0.5_-6.0,R_Knee,no_data,,,
CapturedFrames_4.0_0.5_-6.0,L_Shoulder,no_data,,,
CapturedFrames_4.0_0.5_-6.0,R_Shoulder,no_data,,,
CapturedFrames_4.0_0.5_-6.0,L_Hip,no_data,,,
CapturedFrames_4.0_0.5_-6.0,R_Hip,no_data,,,
CapturedFrames_4.0_0.5_0.0,L_Elbow,ok,0.0,16.790299581520557,32.53693591967471
CapturedFrames_4.0_0.5_0.0,R_Elbow,ok,-1.0,5.461425065024117,11.340402753804732
CapturedFrames_4.0_0.5_0.0,L_Knee,ok,1.0,12.524301469749798,11.668912658600286
CapturedFrames_4.0_0.5_0.0,R_Knee,ok,2.0,14.365945511757499,17.668336705898135
CapturedFrames_4.0_0.5_0.0,L_Shoulder,ok,1.0,38.565659097544064,5.262119700024937
CapturedFrames_4.0_0.5_0.0,R_Shoulder,ok,17.0,37.14563611808471,5.8012810957340335
CapturedFrames_4.0_0.5_0.0,L_Hip,ok,15.0,16.77740499240641,14.194552526552553
CapturedFrames_4.0_0.5_0.0,R_Hip,ok,3.0,13.009055913860653,16.103672248720553
CapturedFrames_4.0_0.5_1.0,L_Elbow,ok,0.0,22.08374528654503,40.18890695245294
CapturedFrames_4.0_0.5_1.0,R_Elbow,ok,-1.0,5.317618290216524,11.242647268057539
CapturedFrames_4.0_0.5_1.0,L_Knee,ok,1.0,11.46897132387564,12.562474640087322
CapturedFrames_4.0_0.5_1.0,R_Knee,ok,2.0,13.626724759063798,18.78186597311362
CapturedFrames_4.0_0.5_1.0,L_Shoulder,ok,1.0,42.848586813794206,5.420206891178395
CapturedFrames_4.0_0.5_1.0,R_Shoulder,ok,0.0,37.40913664190142,4.222760176269698
CapturedFrames_4.0_0.5_1.0,L_Hip,ok,9.0,18.207532241092238,16.939304779745516
CapturedFrames_4.0_0.5_1.0,R_Hip,ok,1.0,11.88356533595887,16.428625994499395
CapturedFrames_4.0_0.5_2.0,L_Elbow,ok,0.0,18.008865504996105,36.114027170904
CapturedFrames_4.0_0.5_2.0,R_Elbow,ok,0.0,6.486548625722094,12.44368348057204
CapturedFrames_4.0_0.5_2.0,L_Knee,ok,1.0,13.136992188588478,14.294068962193768
CapturedFrames_4.0_0.5_2.0,R_Knee,ok,2.0,13.620601537561539,18.533512613377606
CapturedFrames_4.0_0.5_2.0,L_Shoulder,ok,1.0,41.083384680942395,4.568826748011917
CapturedFrames_4.0_0.5_2.0,R_Shoulder,ok,2.0,37.31335048120172,4.655256761143676
CapturedFrames_4.0_0.5_2.0,L_Hip,ok,7.0,17.38317196360929,15.238887636810448
CapturedFrames_4.0_0.5_2.0,R_Hip,ok,0.0,11.68298494650051,17.438206989145325
CapturedFrames_4.0_0.5_3.0,L_Elbow,ok,0.0,20.496002898505278,38.60116456441319
CapturedFrames_4.0_0.5_3.0,R_Elbow,ok,15.0,9.481342364196474,18.08235851433207
CapturedFrames_4.0_0.5_3.0,L_Knee,ok,13.0,5.460196700093546,9.363389040913178
CapturedFrames_4.0_0.5_3.0,R_Knee,ok,16.0,15.75797344068678,24.224016057823352
CapturedFrames_4.0_0.5_3.0,L_Shoulder,ok,0.0,37.86853447397528,5.968233354583585
CapturedFrames_4.0_0.5_3.0,R_Shoulder,ok,13.0,46.17966513812406,8.892579246065877
CapturedFrames_4.0_0.5_3.0,L_Hip,ok,15.0,25.21109686857472,12.074101659022064
CapturedFrames_4.0_0.5_3.0,R_Hip,ok,16.0,14.922338066808507,17.508709769824474
CapturedFrames_4.0_0.5_4.0,L_Elbow,ok,0.0,12.12294858664211,30.228110252550017
CapturedFrames_4.0_0.5_4.0,R_Elbow,ok,0.0,8.814140284244846,12.879638787739594
CapturedFrames_4.0_0.5_4.0,L_Knee,ok,1.0,15.976337767509467,19.13717338464739
CapturedFrames_4.0_0.5_4.0,R_Knee,ok,1.0,12.483178594270859,23.78222711830324
CapturedFrames_4.0_0.5_4.0,L_Shoulder,ok,0.0,40.523712814806956,4.2778390510470015
CapturedFrames_4.0_0.5_4.0,R_Shoulder,ok,0.0,35.546868517817614,3.8587553572027593
CapturedFrames_4.0_0.5_4.0,L_Hip,ok,-12.0,19.453641457174204,23.376147746655313
CapturedFrames_4.0_0.5_4.0,R_Hip,ok,0.0,13.7380666937574,15.884825874215121
CapturedFrames_4.0_0.5_5.0,L_Elbow,no_data,,,
CapturedFrames_4.0_0.5_5.0,R_Elbow,ok,0.0,17.62796906982467,32.94468641479195
CapturedFrames_4.0_0.5_5.0,L_Knee,ok,0.0,11.38344591120276,26.60764228200707
CapturedFrames_4.0_0.5_5.0,R_Knee,ok,0.0,8.812565389967821,26.129949045876874
