joint_short,height_bin,azimuth_bin,raw_abs_theta,signed_mean,n_test,bias_signed_theta,abs_bias,n_calib,corr_abs_theta,improvement,r2,n
R_Knee,0,6,15.344823392928902,-10.55588514235859,99,-7.9701804370632985,15.180528065627085,524,23.3150038299922,-51.94051591845666,0.6690371270933146,11
R_Knee,0,7,11.608003263411044,-10.678801025322693,18,-3.305896599403494,9.413441076829374,431,14.913899862814539,-28.479459596844116,0.9336496093331196,10
R_Knee,1,0,16.271030123522802,-16.271030123522802,239,-13.398066873311212,13.518041878432365,514,29.669096996834014,-82.34307706149356,0.7192676451007491,14
R_Knee,1,1,23.832842280186078,-23.832842280186078,56,-26.38333945953076,26.491202458224002,531,50.21618173971684,-110.70160725842209,0.9311932027398292,12
R_Knee,1,2,29.86533253134064,-29.61560602983477,195,-31.495815434320615,31.703771525757816,589,61.36114796566126,-105.45945002041732,0.6109750863607881,12
R_Knee,1,3,30.31583794787846,-30.31583794787846,77,-29.966161057744582,30.770604568219984,393,60.28199900562304,-98.84655376923747,0.8464828306585036,15
R_Knee,1,4,26.843456422264143,-26.843456422264136,99,-26.658559185869557,26.92263378602756,453,53.5020156081337,-99.31120183077009,0.7412880671856557,15
R_Knee,1,5,18.959551114340332,-18.303600426252043,125,-16.656174568405675,17.948159650729078,361,35.615725682746,-87.8511018955904,0.378390953791801,11
R_Knee,1,7,9.012407487406211,-1.3338152707218767,52,-4.14207169372709,8.267608855747534,382,13.1544791811333,-45.95965838778542,0.7656579878056314,12
R_Knee,2,0,12.487706132326384,-12.065283193940346,203,-15.923436944477226,15.984293941960832,556,28.41114307680361,-127.51290569896514,0.8239766985610523,12
R_Knee,2,1,29.343580966086126,-29.208031143575706,275,-28.185709839561838,29.329188393219177,471,57.52929080564796,-96.05409057653017,0.9276464617211144,12
R_Knee,2,2,29.954047055230085,-29.243469518043128,144,-28.62642416470205,29.245608165925624,405,58.580471219932136,-95.56780127880508,0.686274023969135,11
R_Knee,2,3,30.955443313093305,-30.777869418313912,118,-29.34914419655196,29.349144196551965,371,60.304587509645266,-94.81093163391421,0.964552591807523,9
R_Knee,2,4,32.04462511064885,-32.044625110648845,35,-28.779434860593486,28.788468349659738,565,60.824059971242335,-89.8104900937964,0.4335457254655448,11
R_Knee,2,6,14.25085828524686,-13.57888939055612,19,-10.10106589817456,15.848330226799431,645,24.35192418342142,-70.88040380439153,0.7829686278137511,11
R_Knee,2,7,5.838136404174681,-3.824467857012844,53,-1.8255137700225132,10.389027753243282,493,7.663650174197194,-31.268775575663867,0.9681842028272044,7
R_Knee,3,0,11.212094035110804,-7.988418499951568,129,-12.090293923925268,19.274162102542554,466,23.30238795903607,-107.8326125883744,0.6220424012790481,7
R_Knee,3,1,33.62779844347588,-33.62779844347589,43,-30.120880125878116,31.33618280842859,497,63.748678569354,-89.5713710682177,0.8311541601738355,13
R_Knee,3,2,36.41120072690138,-35.28528837823991,95,-30.59630753947074,31.647018465058956,499,67.00750826637211,-84.02993290156874,0.7419592660620072,9
R_Knee,3,4,31.243254204476614,-31.243254204476614,120,-29.43266486597154,30.02725972568079,306,60.67591907044815,-94.20486314692005,0.783295727627357,10
R_Knee,3,5,16.746970564657687,-13.981463675234144,92,-19.759020977266452,20.683911407105924,301,36.50599154192414,-117.98564343909047,0.7675882102993703,8
R_Knee,3,6,14.399725139596455,-7.972274016699537,171,-10.907357174002124,16.09891456791015,469,25.307082313598578,-75.74698175320724,0.9477410158553068,12
R_Shoulder,0,0,8.216831757886936,-7.695028188292063,71,-8.359325937358104,9.317441767047493,559,16.57615769524504,-101.7341742373439,0.6723999195356261,11
R_Shoulder,0,1,2.8716012877797,1.4524946764238051,395,1.3272569615045942,2.8869448527747137,427,1.544344326275106,46.22009911866348,0.6046061148334524,11
R_Shoulder,0,2,5.862233015917861,5.504628371070421,444,6.569712545273956,6.631623806602914,418,0.7074795293560951,87.93156929390116,0.1860683764832514,12
R_Shoulder,0,3,13.982796978136053,13.98279697813605,85,9.57862701107011,12.490852110071705,274,4.404169967065943,68.50293990571097,0.8685302450694897,8
R_Shoulder,0,4,16.254130609463637,16.10143837473605,60,10.430015856683763,12.827939873711365,310,5.824114752779874,64.16840191139536,0.3985619460807322,11
R_Shoulder,0,5,5.816964106960593,4.719169437443327,135,6.85570419064311,7.763782649017738,331,1.0387400836825176,82.14291742939312,0.8941722410229245,9
R_Shoulder,0,6,4.921839051309914,3.902224655829817,99,4.6341017379719,7.516072036191399,524,0.2877373133380141,94.15386585505199,0.6489072431229551,11
R_Shoulder,0,7,3.1369365366381445,-2.762360109738426,18,-4.793719797789286,6.2617724490284665,431,7.930656334427431,-152.81532609284844,0.9093580498678488,10
R_Shoulder,1,0,5.7398850467490075,-5.720751218089121,239,-5.3643160682414495,6.027678508524109,514,11.104201114990456,-93.45685539956456,0.791848979668456,13
R_Shoulder,1,1,2.7438401696496983,0.32417634954568986,56,0.6880610814641522,2.3864670802606183,531,2.055779088185546,25.076572938721707,0.4616866432828692,10
R_Shoulder,1,2,5.150237140810505,5.150237140810505,195,6.525921819261544,7.525001419970596,589,1.375684678451039,73.28890610589352,0.3517046164539846,12
R_Shoulder,1,3,12.371857934792017,12.371857934792018,77,12.214399675126911,13.124944607325075,393,0.15745825966510552,98.72728687562517,0.8484173868130953,15
R_Shoulder,1,4,12.105413631833425,10.81093928436617,99,12.214941537861407,12.371903068017284,453,0.10952790602798146,99.09521550143518,0.5357306943791373,15
R_Shoulder,1,5,8.021809236225167,7.611494181250686,125,6.483549109855474,7.720908138727593,361,1.5382601263696927,80.82402509120806,0.9319195239699756,11
R_Shoulder,1,7,3.2211600570228778,-2.3569764806318294,52,-1.9539202112096148,4.514472425753146,382,5.175080268232493,-60.658898552700435,0.7667686964022448,12
R_Shoulder,2,0,11.321411328885423,-6.067640535935958,203,-5.979802813095568,6.554327693680645,556,17.301214141980992,-52.81852800311842,0.7583888511719223,11
R_Shoulder,2,1,2.7921671833904766,-0.04528015979179421,275,0.9631028460531418,2.88361712075956,471,1.8290643373373348,34.49302218657495,0.6960699475506396,11
R_Shoulder,2,2,6.914854869352571,6.914854869352571,144,6.6356757625318705,6.6715970659760675,405,0.2791791068207008,95.96261798554796,0.578572515278539,10
R_Shoulder,2,3,12.64542921822272,12.64542921822272,118,14.055059525731101,14.055059525731103,371,1.4096303075083814,88.85264957652026,0.9615520900944632,9
R_Shoulder,2,4,14.475256979697146,14.475256979697145,35,12.224646813929507,12.34700497839588,565,2.2506101657676396,84.45201927037064,0.8950231364388826,11
R_Shoulder,2,6,5.289535520323811,5.289535520323811,19,5.1998414686475325,9.616268666193127,645,0.08969405167627809,98.30431138364324,0.6322236496799727,11
R_Shoulder,2,7,5.200724500280883,-5.200724500280883,53,-1.8237828275592762,5.38200238359233,493,7.024507327840158,-35.06786078479597,0.9715821835286496,7
R_Shoulder,3,0,6.024333096329447,-6.024333096329447,129,-6.682926910801916,6.910639900103568,466,12.707260007131364,-110.93222774938761,0.8600470080403598,7
R_Shoulder,3,1,2.30405851747917,-0.8146749942008559,43,0.14377066735801433,3.5590035877265573,497,2.160287850121156,6.2398878443118315,0.8189278823219464,12
R_Shoulder,3,2,6.096879939533704,5.1469032014943945,95,7.095760451726111,7.168327853859763,499,0.9988805121924074,83.61652973161871,0.6571842764893775,9
R_Shoulder,3,4,12.351441960746218,12.351441960746218,120,11.794123612176854,12.250724522483669,306,0.557318348569364,95.48782765331723,0.9415713811278636,10
R_Shoulder,3,5,9.722558612151117,4.748928169288321,92,7.016617162281557,9.780400898497769,301,2.7059414498695595,72.16842234833419,0.6214331823786001,8
R_Shoulder,3,6,12.824242534547416,3.2615824259045585,171,5.552388463818862,8.83984377304366,469,7.271854070728554,43.296034435259635,0.973713707795858,12
