folder_name,camera_x,camera_y,camera_z,height_label,azimuth_bin,azimuth_label,joint,n_frames,n_keep,reject_rate,mean_eps_norm,mean_E_norm,mean_E_corr_norm,mean_eps_norm_keep
CapturedFrames_-6.0_1.5_0.0,-6.0,1.5,0.0,Y=1.5,6,W,RIGHT_ANKLE,5,1,0.8,0.3942792941000269,0.7218102934806936,0.6901339304022722,0.4071914798694877
CapturedFrames_-6.0_1.5_0.0,-6.0,1.5,0.0,Y=1.5,6,W,RIGHT_ELBOW,5,4,0.19999999999999996,0.20781192036561563,0.35499693152531286,0.34004546792555,0.18915611371542926
CapturedFrames_-6.0_1.5_0.0,-6.0,1.5,0.0,Y=1.5,6,W,RIGHT_KNEE,5,3,0.4,0.2513146410995003,0.40372712705350544,0.37908942964482384,0.25129754192825954
CapturedFrames_-6.0_1.5_0.0,-6.0,1.5,0.0,Y=1.5,6,W,RIGHT_SHOULDER,5,3,0.4,0.0848140020481601,0.14588855913942367,0.146112404595256,0.08469130665565049
CapturedFrames_-6.0_1.5_0.0,-6.0,1.5,0.0,Y=1.5,6,W,RIGHT_WRIST,5,2,0.6,0.24723572710014446,0.3832825614692837,0.37472890404920145,0.23788697710206355
CapturedFrames_-6.0_1.5_1.0,-6.0,1.5,1.0,Y=1.5,6,W,LEFT_ANKLE,5,3,0.4,0.172210331744535,0.3834893750179538,0.365601841225407,0.1382943834867346
CapturedFrames_-6.0_1.5_1.0,-6.0,1.5,1.0,Y=1.5,6,W,LEFT_ELBOW,5,3,0.4,0.19279634478169055,0.43678338957333535,0.43596550521280786,0.19157081109102567
CapturedFrames_-6.0_1.5_1.0,-6.0,1.5,1.0,Y=1.5,6,W,LEFT_KNEE,5,4,0.19999999999999996,0.07733317897864765,0.3551431310086869,0.35048890849717984,0.05728569263824705
CapturedFrames_-6.0_1.5_1.0,-6.0,1.5,1.0,Y=1.5,6,W,LEFT_SHOULDER,5,3,0.4,0.18881917355781264,0.448968704922163,0.4499647807183771,0.20047671235921763
CapturedFrames_-6.0_1.5_1.0,-6.0,1.5,1.0,Y=1.5,6,W,LEFT_WRIST,5,4,0.19999999999999996,0.25505369009024037,0.4211915151874897,0.4199800240400692,0.2549475991457949
CapturedFrames_-6.0_1.5_1.0,-6.0,1.5,1.0,Y=1.5,6,W,RIGHT_ANKLE,5,5,0.0,0.48851227954984927,0.9673538054525167,0.9655173404768546,0.48851227954984927
CapturedFrames_-6.0_1.5_1.0,-6.0,1.5,1.0,Y=1.5,6,W,RIGHT_ELBOW,5,3,0.4,0.29543767151643613,0.3194359164798506,0.3165827805614459,0.3016084749467413
CapturedFrames_-6.0_1.5_1.0,-6.0,1.5,1.0,Y=1.5,6,W,RIGHT_KNEE,5,1,0.8,0.2658940673773389,0.5202294685979548,0.520259513138196,0.26759918669123073
CapturedFrames_-6.0_1.5_1.0,-6.0,1.5,1.0,Y=1.5,6,W,RIGHT_SHOULDER,5,4,0.19999999999999996,0.07663182247622007,0.1274230855413792,0.12487393723992665,0.08198703409891221
CapturedFrames_-6.0_1.5_1.0,-6.0,1.5,1.0,Y=1.5,6,W,RIGHT_WRIST,5,3,0.4,0.3425594366777045,0.37716552112441565,0.37487394480672476,0.35637001656455086
CapturedFrames_-6.0_1.5_2.0,-6.0,1.5,2.0,Y=1.5,6,W,LEFT_ANKLE,4,4,0.0,0.15636423469620214,0.43330543692118034,0.42998708822613496,0.15636423469620214
CapturedFrames_-6.0_1.5_2.0,-6.0,1.5,2.0,Y=1.5,6,W,LEFT_ELBOW,4,3,0.25,0.21274053045765007,0.44603728137055276,0.4457968843642641,0.20944422147937572
CapturedFrames_-6.0_1.5_2.0,-6.0,1.5,2.0,Y=1.5,6,W,LEFT_KNEE,4,3,0.25,0.07251733911523964,0.3739573334295931,0.3737792279647729,0.06689186109298047
CapturedFrames_-6.0_1.5_2.0,-6.0,1.5,2.0,Y=1.5,6,W,LEFT_SHOULDER,4,2,0.5,0.16699647276733579,0.4550549019367336,0.45485172451286016,0.1750632842021495
CapturedFrames_-6.0_1.5_2.0,-6.0,1.5,2.0,Y=1.5,6,W,LEFT_WRIST,4,0,1.0,0.283608554274287,0.43306902063701685,0.43266909616577637,
CapturedFrames_-6.0_1.5_2.0,-6.0,1.5,2.0,Y=1.5,6,W,RIGHT_ANKLE,4,3,0.25,0.5001765943416568,1.0556983505202537,1.0559119536339556,0.508745723996637
CapturedFrames_-6.0_1.5_2.0,-6.0,1.5,2.0,Y=1.5,6,W,RIGHT_ELBOW,4,0,1.0,0.3093761065592489,0.3225960420627837,0.3224843876844817,
CapturedFrames_-6.0_1.5_2.0,-6.0,1.5,2.0,Y=1.5,6,W,RIGHT_KNEE,4,4,0.0,0.2540987603186885,0.5588851923810864,0.5587534463614763,0.2540987603186885
CapturedFrames_-6.0_1.5_2.0,-6.0,1.5,2.0,Y=1.5,6,W,RIGHT_SHOULDER,4,3,0.25,0.09264314049466965,0.1287928505144518,0.12767054026623276,0.08762216876612318
CapturedFrames_-6.0_1.5_2.0,-6.0,1.5,2.0,Y=1.5,6,W,RIGHT_WRIST,4,0,1.0,0.39474463224643336,0.4545968463141751,0.4535509151011848,
CapturedFrames_-6.0_1.5_3.0,-6.0,1.5,3.0,Y=1.5,7,NW,LEFT_ANKLE,4,0,1.0,0.11563547578287373,0.5083600249788738,0.5073495920770882,
CapturedFrames_-6.0_1.5_3.0,-6.0,1.5,3.0,Y=1.5,7,NW,LEFT_ELBOW,4,4,0.0,0.21519239574113735,0.44289533238183804,0.4426650957886723,0.21519239574113735
CapturedFrames_-6.0_1.5_3.0,-6.0,1.5,3.0,Y=1.5,7,NW,LEFT_KNEE,4,0,1.0,0.05094315855661423,0.4308371625779682,0.4307444043477417,
CapturedFrames_-6.0_1.5_3.0,-6.0,1.5,3.0,Y=1.5,7,NW,LEFT_SHOULDER,4,0,1.0,0.15556742189397743,0.43592289664601513,0.4358085002548747,
CapturedFrames_-6.0_1.5_3.0,-6.0,1.5,3.0,Y=1.5,7,NW,LEFT_WRIST,4,2,0.5,0.29236238303199186,0.44495587959373806,0.4446074714358297,0.28687051333824387
CapturedFrames_-6.0_1.5_3.0,-6.0,1.5,3.0,Y=1.5,7,NW,RIGHT_ANKLE,4,3,0.25,0.4875971553722175,1.0445628336027912,1.0441212719645752,0.48344527135408843
CapturedFrames_-6.0_1.5_3.0,-6.0,1.5,3.0,Y=1.5,7,NW,RIGHT_ELBOW,4,0,1.0,0.3269692076173076,0.33881790696788716,0.33866024400911093,
CapturedFrames_-6.0_1.5_3.0,-6.0,1.5,3.0,Y=1.5,7,NW,RIGHT_KNEE,4,2,0.5,0.2555420533994274,0.561906658992377,0.5609449140761466,0.25559214412700615
CapturedFrames_-6.0_1.5_3.0,-6.0,1.5,3.0,Y=1.5,7,NW,RIGHT_SHOULDER,4,2,0.5,0.08595725292823941,0.13656191823717642,0.1357066816545591,0.0832213024557934
CapturedFrames_-6.0_1.5_3.0,-6.0,1.5,3.0,Y=1.5,7,NW,RIGHT_WRIST,4,1,0.75,0.42413074806953854,0.4839720843584323,0.4833880357302888,0.41896058064327707
CapturedFrames_-6.0_2.0_-1.0,-6.0,2.0,-1.0,Y=2.0,6,W,LEFT_ANKLE,7,5,0.2857142857142857,0.36202174644535107,0.6011136879177734,0.5864430567907417,0.3965281914027931
CapturedFrames_-6.0_2.0_-1.0,-6.0,2.0,-1.0,Y=2.0,6,W,LEFT_ELBOW,7,0,1.0,0.19703423848493434,0.5951744701723752,0.5874399856064237,
CapturedFrames_-6.0_2.0_-1.0,-6.0,2.0,-1.0,Y=2.0,6,W,LEFT_KNEE,7,5,0.2857142857142857,0.22435752530680966,0.3576869635666154,0.34990597756110786,0.24884711246162755
CapturedFrames_-6.0_2.0_-1.0,-6.0,2.0,-1.0,Y=2.0,6,W,LEFT_SHOULDER,7,1,0.8571428571428572,0.1334272221051324,0.45770004990534036,0.453679694030169,0.13509705099443928
CapturedFrames_-6.0_2.0_-1.0,-6.0,2.0,-1.0,Y=2.0,6,W,LEFT_WRIST,7,4,0.4285714285714286,0.2008855202519926,0.6731841032714101,0.6298288228097773,0.15508699663152875
CapturedFrames_-6.0_2.0_-1.0,-6.0,2.0,-1.0,Y=2.0,6,W,RIGHT_ANKLE,7,6,0.1428571428571429,0.39127026446067703,0.768493178610495,0.7487425770697769,0.3772281420204046
CapturedFrames_-6.0_2.0_-1.0,-6.0,2.0,-1.0,Y=2.0,6,W,RIGHT_ELBOW,7,3,0.5714285714285714,0.21190681109612572,0.3595153817570159,0.3408475142606287,0.19367571636395056
CapturedFrames_-6.0_2.0_-1.0,-6.0,2.0,-1.0,Y=2.0,6,W,RIGHT_KNEE,7,6,0.1428571428571429,0.2862098586596301,0.4384157681590107,0.43091336679583303,0.2985697511822784
CapturedFrames_-6.0_2.0_-1.0,-6.0,2.0,-1.0,Y=2.0,6,W,RIGHT_SHOULDER,7,1,0.8571428571428572,0.08923450694284364,0.15058172706800715,0.14986960391142531,0.08478744588407304
CapturedFrames_-6.0_2.0_-1.0,-6.0,2.0,-1.0,Y=2.0,6,W,RIGHT_WRIST,7,3,0.5714285714285714,0.3006612101022793,0.4235468274368678,0.4060893108462314,0.27116227681173993
CapturedFrames_-6.0_2.0_-3.0,-6.0,2.0,-3.0,Y=2.0,5,SW,LEFT_ANKLE,8,6,0.25,0.33544752614845225,0.48670397144090344,0.46632990844367134,0.3085229646772467
CapturedFrames_-6.0_2.0_-3.0,-6.0,2.0,-3.0,Y=2.0,5,SW,LEFT_ELBOW,8,6,0.25,0.22399784598382372,0.6061295688439101,0.6039973267099968,0.22621820755030478
CapturedFrames_-6.0_2.0_-3.0,-6.0,2.0,-3.0,Y=2.0,5,SW,LEFT_KNEE,8,7,0.125,0.19356011371477602,0.3018857784306036,0.29070750809453316,0.18343993880170414
CapturedFrames_-6.0_2.0_-3.0,-6.0,2.0,-3.0,Y=2.0,5,SW,LEFT_SHOULDER,8,4,0.5,0.15953999077968586,0.491437864690086,0.49128242606990724,0.16210197926903078
CapturedFrames_-6.0_2.0_-3.0,-6.0,2.0,-3.0,Y=2.0,5,SW,LEFT_WRIST,8,7,0.125,0.21274510982366537,0.6722704912924479,0.6520598148013389,0.2268809813083132
CapturedFrames_-6.0_2.0_-3.0,-6.0,2.0,-3.0,Y=2.0,5,SW,RIGHT_ANKLE,8,7,0.125,0.4106921020148352,0.8997942089037672,0.872952270561773,0.3890079960964451
CapturedFrames_-6.0_2.0_-3.0,-6.0,2.0,-3.0,Y=2.0,5,SW,RIGHT_ELBOW,8,6,0.25,0.23535607438069242,0.36211480012952935,0.3528979412956172,0.23440719864287277
CapturedFrames_-6.0_2.0_-3.0,-6.0,2.0,-3.0,Y=2.0,5,SW,RIGHT_KNEE,8,7,0.125,0.2593832379965162,0.4991984513766029,0.47853859062842097,0.275315425979654
CapturedFrames_-6.0_2.0_-3.0,-6.0,2.0,-3.0,Y=2.0,5,SW,RIGHT_SHOULDER,8,7,0.125,0.07614515228249256,0.11141131233823275,0.10582309732611225,0.07999710565685925
CapturedFrames_-6.0_2.0_-3.0,-6.0,2.0,-3.0,Y=2.0,5,SW,RIGHT_WRIST,8,6,0.25,0.3405101044519224,0.42233714603489686,0.40520153511551665,0.33307754038129517
CapturedFrames_-6.0_2.0_0.0,-6.0,2.0,0.0,Y=2.0,6,W,LEFT_ANKLE,11,9,0.18181818181818177,0.36384627591501756,0.48707262290731335,0.48190968444623067,0.39188430191836043
CapturedFrames_-6.0_2.0_0.0,-6.0,2.0,0.0,Y=2.0,6,W,LEFT_ELBOW,11,8,0.2727272727272727,0.1674977382501482,0.6099899817756028,0.6074254333921282,0.1524442615943147
CapturedFrames_-6.0_2.0_0.0,-6.0,2.0,0.0,Y=2.0,6,W,LEFT_KNEE,11,9,0.18181818181818177,0.2254947144242914,0.28362898071811854,0.2782374418371024,0.2414360419995674
CapturedFrames_-6.0_2.0_0.0,-6.0,2.0,0.0,Y=2.0,6,W,LEFT_SHOULDER,11,9,0.18181818181818177,0.11532362040217223,0.44172324747323083,0.4410802265020019,0.11077840849024989
CapturedFrames_-6.0_2.0_0.0,-6.0,2.0,0.0,Y=2.0,6,W,LEFT_WRIST,11,8,0.2727272727272727,0.1472863311094752,0.7000437720839824,0.6769061613632966,0.09434780170001057
CapturedFrames_-6.0_2.0_0.0,-6.0,2.0,0.0,Y=2.0,6,W,RIGHT_ANKLE,11,9,0.18181818181818177,0.4197389301290215,0.6498717520884764,0.6313463409287835,0.43800483995380163
CapturedFrames_-6.0_2.0_0.0,-6.0,2.0,0.0,Y=2.0,6,W,RIGHT_ELBOW,11,9,0.18181818181818177,0.20794751811427445,0.40005616777116093,0.38894235580286973,0.18967656696855012
CapturedFrames_-6.0_2.0_0.0,-6.0,2.0,0.0,Y=2.0,6,W,RIGHT_KNEE,11,9,0.18181818181818177,0.291181142048663,0.37464749370276423,0.3632477906502025,0.30920943174290016
CapturedFrames_-6.0_2.0_0.0,-6.0,2.0,0.0,Y=2.0,6,W,RIGHT_SHOULDER,11,10,0.09090909090909094,0.0971379327093189,0.170446252960156,0.1704778446476079,0.09627026888143361
CapturedFrames_-6.0_2.0_0.0,-6.0,2.0,0.0,Y=2.0,6,W,RIGHT_WRIST,11,9,0.18181818181818177,0.2882511838242417,0.40774736135724704,0.3956722743204177,0.2752821969030214
CapturedFrames_-6.0_2.0_1.0,-6.0,2.0,1.0,Y=2.0,6,W,LEFT_ANKLE,16,14,0.125,0.3409903418925429,0.4650472733979273,0.45844056724886784,0.3371016563974753
CapturedFrames_-6.0_2.0_1.0,-6.0,2.0,1.0,Y=2.0,6,W,LEFT_ELBOW,16,14,0.125,0.1767584124156516,0.6276915993586429,0.6258523337746283,0.17203866094161266
CapturedFrames_-6.0_2.0_1.0,-6.0,2.0,1.0,Y=2.0,6,W,LEFT_KNEE,16,9,0.4375,0.19855550009967998,0.30194697620657424,0.29867134243246607,0.18461225788454266
CapturedFrames_-6.0_2.0_1.0,-6.0,2.0,1.0,Y=2.0,6,W,LEFT_SHOULDER,16,12,0.25,0.13621052858182564,0.48436945436343287,0.4840160158717579,0.13387697677073368
CapturedFrames_-6.0_2.0_1.0,-6.0,2.0,1.0,Y=2.0,6,W,LEFT_WRIST,16,14,0.125,0.16650871842644419,0.7295751238659034,0.71705586345338,0.16826130687553095
CapturedFrames_-6.0_2.0_1.0,-6.0,2.0,1.0,Y=2.0,6,W,RIGHT_ANKLE,16,10,0.375,0.39052954151413144,0.744610089463763,0.73799069162646,0.3850700545550768
CapturedFrames_-6.0_2.0_1.0,-6.0,2.0,1.0,Y=2.0,6,W,RIGHT_ELBOW,16,11,0.3125,0.23452241500403392,0.35461479650936406,0.34895143090548103,0.21344595659029594
CapturedFrames_-6.0_2.0_1.0,-6.0,2.0,1.0,Y=2.0,6,W,RIGHT_KNEE,16,11,0.3125,0.25647080479493173,0.40644621333521835,0.4004707035619374,0.26053467054909746
CapturedFrames_-6.0_2.0_1.0,-6.0,2.0,1.0,Y=2.0,6,W,RIGHT_SHOULDER,16,12,0.25,0.09814383287261276,0.12824218495423373,0.1277670443060932,0.09436420643308714
CapturedFrames_-6.0_2.0_1.0,-6.0,2.0,1.0,Y=2.0,6,W,RIGHT_WRIST,16,10,0.375,0.2978292784635064,0.37616264809407773,0.3683542437473116,0.29371799793675996
CapturedFrames_-6.0_2.0_2.0,-6.0,2.0,2.0,Y=2.0,6,W,LEFT_ANKLE,10,7,0.30000000000000004,0.3717568656982174,0.4735705587537565,0.4727647664858187,0.3891027566511402
CapturedFrames_-6.0_2.0_2.0,-6.0,2.0,2.0,Y=2.0,6,W,LEFT_ELBOW,10,7,0.30000000000000004,0.19572386535030586,0.6901621035886691,0.6881581715209961,0.18138435670266032
CapturedFrames_-6.0_2.0_2.0,-6.0,2.0,2.0,Y=2.0,6,W,LEFT_KNEE,10,6,0.4,0.23024445125554638,0.2756285326839999,0.2752597733160058,0.23479230704633894
CapturedFrames_-6.0_2.0_2.0,-6.0,2.0,2.0,Y=2.0,6,W,LEFT_SHOULDER,10,6,0.4,0.1148284187066974,0.49187243816484694,0.49147964858517285,0.1105052806094257
CapturedFrames_-6.0_2.0_2.0,-6.0,2.0,2.0,Y=2.0,6,W,LEFT_WRIST,10,7,0.30000000000000004,0.14134153144626352,0.8152538196188045,0.7980114913267354,0.08142322227599082
CapturedFrames_-6.0_2.0_2.0,-6.0,2.0,2.0,Y=2.0,6,W,RIGHT_ANKLE,10,4,0.6,0.4008508569751088,0.62070767840214,0.6131870697068367,0.42630278914708697
CapturedFrames_-6.0_2.0_2.0,-6.0,2.0,2.0,Y=2.0,6,W,RIGHT_ELBOW,10,7,0.30000000000000004,0.2385356245503083,0.39757214111257333,0.39020745552505787,0.21857227494598871
CapturedFrames_-6.0_2.0_2.0,-6.0,2.0,2.0,Y=2.0,6,W,RIGHT_KNEE,10,5,0.5,0.28036016607480346,0.3595062885651371,0.3538868416996962,0.29130340028902013
CapturedFrames_-6.0_2.0_2.0,-6.0,2.0,2.0,Y=2.0,6,W,RIGHT_SHOULDER,10,9,0.09999999999999998,0.11346089643840547,0.15118485120010108,0.15233002296896805,0.11629467458858958
CapturedFrames_-6.0_2.0_2.0,-6.0,2.0,2.0,Y=2.0,6,W,RIGHT_WRIST,10,6,0.4,0.3169974368611283,0.4106515372169576,0.39846173529133166,0.298992081987514
CapturedFrames_-6.0_2.0_3.0,-6.0,2.0,3.0,Y=2.0,7,NW,LEFT_ANKLE,5,2,0.6,0.3351737954912098,0.5692268898460149,0.5491135627670126,0.4206520743165859
CapturedFrames_-6.0_2.0_3.0,-6.0,2.0,3.0,Y=2.0,7,NW,LEFT_ELBOW,5,1,0.8,0.21743911021916684,0.6506191249671041,0.6475929225319542,0.19590070601351292
CapturedFrames_-6.0_2.0_3.0,-6.0,2.0,3.0,Y=2.0,7,NW,LEFT_KNEE,5,2,0.6,0.1938252534305404,0.33088189004689317,0.31217141224358425,0.23829629285695156
CapturedFrames_-6.0_2.0_3.0,-6.0,2.0,3.0,Y=2.0,7,NW,LEFT_SHOULDER,5,2,0.6,0.16026179144919037,0.49797094515436413,0.4969162140179552,0.15236397268543897
CapturedFrames_-6.0_2.0_3.0,-6.0,2.0,3.0,Y=2.0,7,NW,LEFT_WRIST,5,2,0.6,0.1728153796200201,0.7359883733612054,0.6993895322244902,0.06312384176143358
CapturedFrames_-6.0_2.0_3.0,-6.0,2.0,3.0,Y=2.0,7,NW,RIGHT_ANKLE,5,2,0.6,0.3947709193146243,0.7622342494713727,0.7462590529495957,0.3762708488491996
CapturedFrames_-6.0_2.0_3.0,-6.0,2.0,3.0,Y=2.0,7,NW,RIGHT_ELBOW,5,2,0.6,0.28699158531539926,0.4399487890806588,0.42465195179655224,0.2524832256566288
CapturedFrames_-6.0_2.0_3.0,-6.0,2.0,3.0,Y=2.0,7,NW,RIGHT_KNEE,5,2,0.6,0.24822529834800688,0.43225057286928825,0.4184603016229255,0.24603711818566115
CapturedFrames_-6.0_2.0_3.0,-6.0,2.0,3.0,Y=2.0,7,NW,RIGHT_SHOULDER,5,3,0.4,0.10982014345493363,0.15862403240656142,0.15688731689504204,0.11212246213740294
CapturedFrames_-6.0_2.0_3.0,-6.0,2.0,3.0,Y=2.0,7,NW,RIGHT_WRIST,5,1,0.8,0.39844156483511656,0.5087764294717723,0.49853766106950925,0.3934625504934003
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,LEFT_ANKLE,65,54,0.16923076923076918,0.2869319815856455,0.42517585078565434,0.4153241295950816,0.29925968883597376
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,LEFT_ELBOW,65,50,0.23076923076923073,0.17257721466354448,0.2509698929056877,0.2467728191119633,0.16956023534779505
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,LEFT_KNEE,65,50,0.23076923076923073,0.1813996357195092,0.22506802049624544,0.2193364251700353,0.18471255338079234
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,LEFT_SHOULDER,65,54,0.16923076923076918,0.21725260332173513,0.2873803095945123,0.28456038005826717,0.22860471448696365
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,LEFT_WRIST,65,48,0.2615384615384615,0.13241424383761696,0.2543964452949315,0.2499437470310313,0.13061775234104667
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,RIGHT_ANKLE,65,53,0.18461538461538463,0.2557966671768736,0.4131982562491566,0.40246882127581374,0.26979904523787285
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,RIGHT_ELBOW,65,48,0.2615384615384615,0.17849093786761822,0.2608126573044111,0.2600929814490102,0.17982538029455783
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,RIGHT_KNEE,65,50,0.23076923076923073,0.17396248460681532,0.24927151823976365,0.24227629836148654,0.16002326759928656
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,RIGHT_SHOULDER,65,44,0.32307692307692304,0.1972431555135199,0.30011471624259833,0.29786086752348634,0.22268704137487144
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,RIGHT_WRIST,65,47,0.27692307692307694,0.15064158900191763,0.27445586580295694,0.27312048243332476,0.14689455385024783
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,LEFT_ANKLE,55,43,0.21818181818181814,0.16153059160955885,0.32688569236627646,0.3072709052773335,0.11534502864348577
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,LEFT_ELBOW,55,42,0.23636363636363633,0.13307006964218535,0.23864950356843903,0.23175546494684338,0.10874461933753267
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,LEFT_KNEE,55,35,0.36363636363636365,0.12620339678307874,0.1782920443969148,0.16869944983107085,0.09135001445869118
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,LEFT_SHOULDER,55,36,0.34545454545454546,0.1395157715830693,0.23568372284272368,0.22709701270278299,0.09071988889261452
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,LEFT_WRIST,55,31,0.4363636363636364,0.10402532654419472,0.254622335400462,0.2496758894871932,0.11353222510001541
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,RIGHT_ANKLE,55,41,0.2545454545454545,0.16395038469725734,0.3203327923330282,0.2987499732823365,0.114132852185757
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,RIGHT_ELBOW,55,45,0.18181818181818177,0.13526780444019948,0.21245367488169004,0.20842934912720498,0.12732301747079505
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,RIGHT_KNEE,55,41,0.2545454545454545,0.12800038353688478,0.22067895778280863,0.2135605879226747,0.08929398575001721
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,RIGHT_SHOULDER,55,38,0.3090909090909091,0.11727805095368256,0.22063224190011615,0.21385059386954308,0.0989588416241686
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,RIGHT_WRIST,55,40,0.2727272727272727,0.13667151265657315,0.25753677251012513,0.2548185025819284,0.1349201545446073
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,LEFT_ANKLE,50,32,0.36,0.08658460930216753,0.2820667518880305,0.27837796238325535,0.08223160618309774
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,LEFT_ELBOW,50,32,0.36,0.10163216065455685,0.14592272567983336,0.14573341434588744,0.10309353507280228
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,LEFT_KNEE,50,40,0.19999999999999996,0.08620228187921394,0.1320999607090187,0.1298945838553934,0.08609628335621644
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,LEFT_SHOULDER,50,32,0.36,0.07249622916329353,0.12489539838401308,0.12379810176843091,0.07171922769089396
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,LEFT_WRIST,50,29,0.42000000000000004,0.0970665763021644,0.1928587584669301,0.19148854107336,0.0905116054012118
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,RIGHT_ANKLE,50,36,0.28,0.07119915835215482,0.23076667354902297,0.2282075803970715,0.06719764817244728
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,RIGHT_ELBOW,50,36,0.28,0.11922277346386771,0.1934118608143249,0.19348396199290882,0.12131712209864458
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,RIGHT_KNEE,50,37,0.26,0.08797126339256589,0.17295318181145658,0.1706910548230289,0.08733676298710773
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,RIGHT_SHOULDER,50,37,0.26,0.06652338567359634,0.14202035926130366,0.1417228935068745,0.06794268046796816
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,RIGHT_WRIST,50,33,0.33999999999999997,0.12959383072675448,0.26719982575671425,0.26649415842946633,0.13030049880785477
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,LEFT_ANKLE,34,27,0.20588235294117652,0.08004010883386682,0.23359819640076332,0.23156747076055662,0.0759795524346603
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,LEFT_ELBOW,34,28,0.17647058823529416,0.10019099117818724,0.15903655151124202,0.1590004185946337,0.10030599452501786
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,LEFT_KNEE,34,23,0.32352941176470584,0.08399513527039776,0.13544202508204747,0.13364430670549737,0.08421852794254438
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,LEFT_SHOULDER,34,26,0.23529411764705888,0.07427959014198655,0.12579020770835656,0.12562449032983738,0.07369602909940957
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,LEFT_WRIST,34,26,0.23529411764705888,0.09066985515919274,0.21245932093769346,0.21030310067364347,0.09236996580796464
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,RIGHT_ANKLE,34,26,0.23529411764705888,0.07215411186834013,0.29834015883933107,0.29641580041704946,0.06999009929867574
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,RIGHT_ELBOW,34,24,0.2941176470588235,0.11559803563222917,0.17932023843865827,0.17916281523675417,0.11471726176974668
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,RIGHT_KNEE,34,26,0.23529411764705888,0.0872045950731863,0.1777053769446346,0.1751427280539837,0.08535205713127975
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,RIGHT_SHOULDER,34,29,0.1470588235294118,0.060815511932894716,0.12251220232231587,0.12231111367486189,0.0611617875032621
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,RIGHT_WRIST,34,26,0.23529411764705888,0.12652035102371567,0.25702748291191213,0.2563432367934045,0.1259510329600047
