camera,joint,delta_theta_mean,delta_theta_std,delta_theta_abs_mean,error_3d_mean,count
CapturedFrames_-5.0_1.5_5.0,RIGHT_ELBOW,76.75401196911334,2.73585973329765,76.75401196911334,0.36341582627474417,5
CapturedFrames_-5.0_2.0_-1.0,LEFT_ELBOW,-50.08173389625696,19.60368336683404,50.08173389625696,0.34040910666250224,70
CapturedFrames_-5.0_2.0_-1.0,RIGHT_ELBOW,47.489325829148825,11.685125897111623,47.48932582914883,0.3053741923755011,70
CapturedFrames_-5.0_2.0_-2.0,LEFT_ELBOW,-52.90532824395962,15.729784144004109,52.90532824395961,0.33422273361295124,54
CapturedFrames_-5.0_2.0_-2.0,RIGHT_ELBOW,45.45927149837891,10.752189668172289,45.459271498378904,0.30153643833217864,54
CapturedFrames_-5.0_2.0_-3.0,LEFT_ELBOW,-53.41528516985924,13.126976173280475,53.41528516985924,0.32736405440143485,35
CapturedFrames_-5.0_2.0_-3.0,RIGHT_ELBOW,43.95378322501455,10.191354002804209,43.95378322501455,0.29560113538740823,35
CapturedFrames_-5.0_2.0_-4.0,LEFT_ELBOW,-51.43230953360359,12.850772801709999,51.43230953360359,0.32216907697434566,14
CapturedFrames_-5.0_2.0_-4.0,RIGHT_ELBOW,42.56566870239174,12.545326153938992,42.56566870239173,0.30281084378600376,14
CapturedFrames_-5.0_2.0_-5.0,LEFT_ELBOW,-50.30006605348381,,50.30006605348381,0.2674714690045345,1
CapturedFrames_-5.0_2.0_-5.0,RIGHT_ELBOW,55.4140627672902,,55.4140627672902,0.3359045388047154,1
CapturedFrames_-5.0_2.0_-6.0,LEFT_ELBOW,-40.7037718636435,,40.7037718636435,0.3231007230851205,1
CapturedFrames_-5.0_2.0_-6.0,RIGHT_ELBOW,48.92277623194854,,48.92277623194854,0.263662959671843,1
CapturedFrames_-5.0_2.0_0.0,LEFT_ELBOW,-53.00612652091574,19.089463358193264,53.00612652091574,0.3348611243914042,82
CapturedFrames_-5.0_2.0_0.0,RIGHT_ELBOW,51.70698311812014,10.24752710377433,51.70698311812014,0.3060073802178354,82
CapturedFrames_-5.0_2.0_1.0,LEFT_ELBOW,-50.49041670049718,16.858459784946767,50.490416700497185,0.32641221590136243,53
CapturedFrames_-5.0_2.0_1.0,RIGHT_ELBOW,54.86793670724916,9.944562837370418,54.86793670724916,0.3160957130968095,53
CapturedFrames_-5.0_2.0_2.0,LEFT_ELBOW,-45.680434137732746,15.69031397777952,45.680434137732746,0.3381607138296682,33
CapturedFrames_-5.0_2.0_2.0,RIGHT_ELBOW,54.45314723656509,11.471173971761568,54.45314723656509,0.3198308274726056,33
CapturedFrames_-5.0_2.0_3.0,LEFT_ELBOW,-48.201805220095046,15.23340792147609,48.20180522009504,0.34231115340608836,27
CapturedFrames_-5.0_2.0_3.0,RIGHT_ELBOW,61.38670677320491,9.100639537163582,61.38670677320491,0.3191690874479238,27
CapturedFrames_-5.0_2.0_4.0,LEFT_ELBOW,-48.768409166590104,15.555203293949523,48.76840916659011,0.3602344878844477,14
CapturedFrames_-5.0_2.0_4.0,RIGHT_ELBOW,62.01010847144869,9.519097417503954,62.01010847144868,0.32830492300726616,14
CapturedFrames_-6.0_0.5_-1.0,LEFT_ELBOW,-51.70302442594398,16.408454912388382,51.70302442594398,0.31861123051651075,11
CapturedFrames_-6.0_0.5_-1.0,RIGHT_ELBOW,52.41069773889479,17.3016537933137,52.41069773889479,0.32950985295255397,11
CapturedFrames_-6.0_0.5_-2.0,LEFT_ELBOW,-53.83325324702693,16.679382965697126,53.83325324702693,0.3206194156631342,12
CapturedFrames_-6.0_0.5_-2.0,RIGHT_ELBOW,55.03325599171641,18.59075020038863,55.03325599171641,0.34005005821485645,12
CapturedFrames_-6.0_0.5_-3.0,LEFT_ELBOW,-52.896912932927755,14.943171270400887,52.89691293292776,0.3102518050257638,14
CapturedFrames_-6.0_0.5_-3.0,RIGHT_ELBOW,51.36982864951414,18.18786696690807,51.36982864951415,0.3328010285739477,14
CapturedFrames_-6.0_0.5_-4.0,LEFT_ELBOW,-55.39490180796475,3.359292411172255,55.39490180796474,0.2665088246051721,6
CapturedFrames_-6.0_0.5_-4.0,RIGHT_ELBOW,58.120196925809715,2.124072777638254,58.1201969258097,0.3474622730832418,6
CapturedFrames_-6.0_0.5_-5.0,LEFT_ELBOW,-55.5772315378765,2.3029726805297455,55.5772315378765,0.2696965119882059,2
CapturedFrames_-6.0_0.5_-5.0,RIGHT_ELBOW,54.736846762693176,3.762939263373849,54.736846762693176,0.32708092013242335,2
CapturedFrames_-6.0_0.5_0.0,LEFT_ELBOW,-42.534268855377114,14.062449485356188,42.534268855377114,0.32153277372202105,14
CapturedFrames_-6.0_0.5_0.0,RIGHT_ELBOW,42.53597047598654,12.323032968455673,42.53597047598654,0.328589666018895,14
CapturedFrames_-6.0_0.5_1.0,LEFT_ELBOW,-44.85119359768692,14.78340215821384,44.85119359768693,0.33053747057793553,16
CapturedFrames_-6.0_0.5_1.0,RIGHT_ELBOW,48.04227370831333,13.042955049762435,48.04227370831333,0.328500558740436,16
CapturedFrames_-6.0_0.5_2.0,LEFT_ELBOW,-43.6110599372965,13.166996866809379,43.6110599372965,0.330101234902283,11
CapturedFrames_-6.0_0.5_2.0,RIGHT_ELBOW,51.908671185697706,16.69843132172735,51.90867118569772,0.33475687523698705,11
CapturedFrames_-6.0_0.5_3.0,LEFT_ELBOW,-62.708776850732114,3.6972743300637685,62.708776850732114,0.2660262163980359,4
CapturedFrames_-6.0_0.5_3.0,RIGHT_ELBOW,70.25464956619409,3.973007144343682,70.25464956619408,0.3548377674907455,4
CapturedFrames_-6.0_0.5_4.0,LEFT_ELBOW,-63.424962776765895,,63.424962776765895,0.2643425578922626,1
CapturedFrames_-6.0_0.5_4.0,RIGHT_ELBOW,75.48802319368279,,75.48802319368279,0.3731469394746748,1
CapturedFrames_-6.0_1.0_-1.0,LEFT_ELBOW,-50.9449479977147,19.558625237797305,50.94494799771469,0.3245624186016879,10
CapturedFrames_-6.0_1.0_-1.0,RIGHT_ELBOW,50.933589185858736,19.48479733054072,50.93358918585873,0.33294162015211304,10
CapturedFrames_-6.0_1.0_-2.0,LEFT_ELBOW,-57.84825225661626,13.813862171712488,57.84825225661626,0.3026548505976053,14
CapturedFrames_-6.0_1.0_-2.0,RIGHT_ELBOW,57.27733698888061,15.25797235687911,57.27733698888063,0.33490504312249175,14
CapturedFrames_-6.0_1.0_-3.0,LEFT_ELBOW,-55.81377440650448,11.15830704026433,55.81377440650448,0.29713025932445986,10
CapturedFrames_-6.0_1.0_-3.0,RIGHT_ELBOW,55.89459919594428,12.409730014189092,55.894599195944274,0.3164010472594299,10
CapturedFrames_-6.0_1.0_-4.0,LEFT_ELBOW,-63.10243198294496,1.9879288917891014,63.10243198294497,0.27210815411586226,3
CapturedFrames_-6.0_1.0_-4.0,RIGHT_ELBOW,55.68133136244023,2.4905578962853756,55.68133136244023,0.34191806902837457,3
CapturedFrames_-6.0_1.0_-5.0,LEFT_ELBOW,-56.57143708295428,,56.57143708295428,0.2699556986852536,1
CapturedFrames_-6.0_1.0_-5.0,RIGHT_ELBOW,55.24556017016437,,55.24556017016437,0.3358676408429483,1
CapturedFrames_-6.0_1.0_0.0,LEFT_ELBOW,-44.39241724743809,13.517282471563881,44.39241724743809,0.3032600688508734,18
CapturedFrames_-6.0_1.0_0.0,RIGHT_ELBOW,48.913680284080925,11.519875238245522,48.913680284080925,0.32026101131568785,18
CapturedFrames_-6.0_1.0_1.0,LEFT_ELBOW,-44.69866016259662,13.805858215520026,44.69866016259662,0.3168158253257185,24
CapturedFrames_-6.0_1.0_1.0,RIGHT_ELBOW,50.19480193053582,12.828452639744892,50.19480193053582,0.32191986931288735,24
CapturedFrames_-6.0_1.0_2.0,LEFT_ELBOW,-46.95520555227699,14.109191955362517,46.95520555227699,0.32272896487039876,15
CapturedFrames_-6.0_1.0_2.0,RIGHT_ELBOW,55.39106937551095,14.009327498298742,55.39106937551095,0.33151032392154944,15
CapturedFrames_-6.0_1.0_3.0,LEFT_ELBOW,-58.06529454571131,10.932624570318922,58.0652945457113,0.2873711046636549,8
CapturedFrames_-6.0_1.0_3.0,RIGHT_ELBOW,67.86226508405348,5.664411633926308,67.86226508405346,0.3410581730063776,8
CapturedFrames_-6.0_1.0_4.0,LEFT_ELBOW,-60.87715113799602,4.215704461479922,60.87715113799602,0.2643374257041756,4
CapturedFrames_-6.0_1.0_4.0,RIGHT_ELBOW,72.26009930790289,1.67614185468413,72.26009930790289,0.36846546082140874,4
CapturedFrames_-6.0_1.5_-1.0,LEFT_ELBOW,-74.15641641998928,,74.15641641998928,0.282792322308756,1
CapturedFrames_-6.0_1.5_-1.0,RIGHT_ELBOW,73.17890802625818,,73.17890802625818,0.3508205409479749,1
CapturedFrames_-6.0_1.5_-2.0,LEFT_ELBOW,-68.09112285947667,0.9744033040646017,68.09112285947666,0.2773702934965163,3
CapturedFrames_-6.0_1.5_-2.0,RIGHT_ELBOW,65.95289111643915,1.0334281358060384,65.95289111643915,0.33970662178290234,3
CapturedFrames_-6.0_1.5_-3.0,LEFT_ELBOW,-55.59989445616366,11.537864708996567,55.59989445616366,0.2895750806030053,6
CapturedFrames_-6.0_1.5_-3.0,RIGHT_ELBOW,52.05431221265922,10.743822715650294,52.05431221265922,0.32729825953361297,6
CapturedFrames_-6.0_1.5_0.0,LEFT_ELBOW,-38.42528677621362,11.768756521077373,38.42528677621362,0.32337269983906647,5
CapturedFrames_-6.0_1.5_0.0,RIGHT_ELBOW,41.42934082927532,8.966705214160609,41.429340829275326,0.3134733881948725,5
CapturedFrames_-6.0_1.5_1.0,LEFT_ELBOW,-48.297616656682145,2.1636447194121056,48.29761665668214,0.2601264623570496,5
CapturedFrames_-6.0_1.5_1.0,RIGHT_ELBOW,59.2248018119364,2.287483212884679,59.224801811936416,0.3387463292047549,5
CapturedFrames_-6.0_1.5_2.0,LEFT_ELBOW,-57.28449259593135,2.555667447209404,57.28449259593135,0.26301299539259326,4
CapturedFrames_-6.0_1.5_2.0,RIGHT_ELBOW,62.73629070665598,2.2676745052918523,62.73629070665598,0.35222909106613953,4
CapturedFrames_-6.0_1.5_3.0,LEFT_ELBOW,-58.477722751446095,3.3014300864800203,58.47772275144609,0.2627071070532234,4
CapturedFrames_-6.0_1.5_3.0,RIGHT_ELBOW,67.0594219921632,3.949069581509597,67.0594219921632,0.3563902117178154,4
CapturedFrames_-6.0_2.0_-1.0,LEFT_ELBOW,-46.67245474059303,21.09558069448778,46.672454740593025,0.3518038336198264,7
CapturedFrames_-6.0_2.0_-1.0,RIGHT_ELBOW,44.03425053723702,15.705083713981601,44.03425053723702,0.3135058212726961,7
CapturedFrames_-6.0_2.0_-2.0,LEFT_ELBOW,-70.49028123329121,1.6217361998291102,70.49028123329121,0.28410728169300414,2
CapturedFrames_-6.0_2.0_-2.0,RIGHT_ELBOW,61.2024046844239,3.480005154342932,61.2024046844239,0.32958600905867425,2
CapturedFrames_-6.0_2.0_-3.0,LEFT_ELBOW,-54.39409819950957,13.957829882866946,54.39409819950957,0.3317671559318708,8
CapturedFrames_-6.0_2.0_-3.0,RIGHT_ELBOW,45.372168746039264,9.176203103720942,45.372168746039264,0.31545171512535897,8
CapturedFrames_-6.0_2.0_0.0,LEFT_ELBOW,-35.86618830410135,9.80646677921207,35.86618830410135,0.35567581869947246,11
CapturedFrames_-6.0_2.0_0.0,RIGHT_ELBOW,45.08417438856818,8.42530972942207,45.08417438856818,0.30770585554212143,11
CapturedFrames_-6.0_2.0_1.0,LEFT_ELBOW,-41.28808546692295,10.93427444742857,41.28808546692295,0.3369127846881181,16
CapturedFrames_-6.0_2.0_1.0,RIGHT_ELBOW,49.80926477879092,8.656986051533906,49.80926477879092,0.30636803104434607,16
CapturedFrames_-6.0_2.0_2.0,LEFT_ELBOW,-34.829243346264164,10.327063573050603,34.829243346264164,0.3718626069260689,10
CapturedFrames_-6.0_2.0_2.0,RIGHT_ELBOW,50.47466514067624,7.451460122653835,50.474665140676244,0.303563642001716,10
CapturedFrames_-6.0_2.0_3.0,LEFT_ELBOW,-43.16659232154351,16.155869448888847,43.16659232154351,0.3562198692790347,5
CapturedFrames_-6.0_2.0_3.0,RIGHT_ELBOW,60.43440555527743,8.579299486656325,60.43440555527744,0.33550431432921496,5
CapturedFrames_0.0_0.5_-3.0,LEFT_ELBOW,5.042970548767087,51.03333014087298,32.8472021804764,0.29311345473305506,65
CapturedFrames_0.0_0.5_-3.0,RIGHT_ELBOW,-3.262812831521705,49.073660892833765,33.11796163899993,0.3010271158246694,65
CapturedFrames_0.0_0.5_-4.0,LEFT_ELBOW,-8.9699978877712,35.875728495162846,24.01988223108369,0.2840005819067513,55
CapturedFrames_0.0_0.5_-4.0,RIGHT_ELBOW,10.428328103459105,34.36815262674451,24.584183768458963,0.2621598027449186,55
CapturedFrames_0.0_0.5_-5.0,LEFT_ELBOW,-18.523616098541062,3.2701389981256512,18.523616098541062,0.24267676917812728,50
CapturedFrames_0.0_0.5_-5.0,RIGHT_ELBOW,17.606795426650162,4.242066572604929,17.606795426650162,0.27113325582864767,50
CapturedFrames_0.0_0.5_-6.0,LEFT_ELBOW,-18.296965199256285,2.9163736429392917,18.29696519925628,0.26521832053288436,34
CapturedFrames_0.0_0.5_-6.0,RIGHT_ELBOW,18.887487276460668,3.82901927406286,18.887487276460668,0.2733038947085135,34
CapturedFrames_0.0_0.5_3.0,LEFT_ELBOW,-64.95658962289137,40.4243255310699,73.44804623029583,0.3226626930503823,58
CapturedFrames_0.0_0.5_3.0,RIGHT_ELBOW,68.54131982180583,42.15490942091759,77.62775578756143,0.3441431786458838,58
CapturedFrames_0.0_0.5_4.0,LEFT_ELBOW,-75.32108181602536,10.944517250643822,75.32108181602536,0.33724169731241144,48
CapturedFrames_0.0_0.5_4.0,RIGHT_ELBOW,82.1841226605661,6.662478378337025,82.1841226605661,0.33815617309933615,48
CapturedFrames_0.0_0.5_5.0,LEFT_ELBOW,-78.4956493674819,3.7727499810562195,78.4956493674819,0.3261308250646489,39
CapturedFrames_0.0_0.5_5.0,RIGHT_ELBOW,82.7191556434818,3.705437010273349,82.7191556434818,0.34570068986505237,39
CapturedFrames_0.0_0.5_6.0,LEFT_ELBOW,-76.93171720195568,3.0689427647328453,76.93171720195565,0.33200266425066927,20
CapturedFrames_0.0_0.5_6.0,RIGHT_ELBOW,82.78353053513891,4.517219626845399,82.78353053513892,0.3398104024674735,20
CapturedFrames_0.0_1.0_-3.0,LEFT_ELBOW,-16.042259862363842,24.417126225801624,23.428725632760656,0.2584292484392012,59
CapturedFrames_0.0_1.0_-3.0,RIGHT_ELBOW,18.754214702893115,14.62745415223912,21.801868345778473,0.26081016921869354,59
CapturedFrames_0.0_1.0_-4.0,LEFT_ELBOW,-19.399706280168637,3.2336765449636764,19.399706280168637,0.246049491467036,72
CapturedFrames_0.0_1.0_-4.0,RIGHT_ELBOW,21.095007491082683,2.5402842430513273,21.09500749108268,0.26575933360678244,72
CapturedFrames_0.0_1.0_-5.0,LEFT_ELBOW,-19.735832730396403,2.902051148665761,19.735832730396407,0.2438857078300186,48
CapturedFrames_0.0_1.0_-5.0,RIGHT_ELBOW,19.962870879962264,2.136466868423061,19.962870879962264,0.2712264866312252,48
CapturedFrames_0.0_1.0_-6.0,LEFT_ELBOW,-19.527748242023637,2.9031496511553527,19.527748242023637,0.25829871924526676,27
CapturedFrames_0.0_1.0_-6.0,RIGHT_ELBOW,20.746654871590113,2.7210531154494615,20.74665487159011,0.28053273979333343,27
CapturedFrames_0.0_1.0_3.0,LEFT_ELBOW,-71.64545366779411,22.324071226788213,71.64545366779411,0.32284334226570094,46
CapturedFrames_0.0_1.0_3.0,RIGHT_ELBOW,75.3618746069626,19.17841066856312,75.3618746069626,0.3268198662771273,46
CapturedFrames_0.0_1.0_4.0,LEFT_ELBOW,-75.15444158694318,13.883162013689907,75.1544415869432,0.32769339517483387,61
CapturedFrames_0.0_1.0_4.0,RIGHT_ELBOW,79.5001655463881,9.93114453760731,79.5001655463881,0.338368897432839,61
CapturedFrames_0.0_1.0_5.0,LEFT_ELBOW,-78.76999213640354,4.602019268587669,78.76999213640354,0.3284951585557774,36
CapturedFrames_0.0_1.0_5.0,RIGHT_ELBOW,82.46491996077515,3.87557519690852,82.46491996077515,0.34788497188445155,36
CapturedFrames_0.0_1.0_6.0,LEFT_ELBOW,-76.90176279641632,3.768425313221347,76.90176279641632,0.33454253860795446,21
CapturedFrames_0.0_1.0_6.0,RIGHT_ELBOW,83.12765751373362,3.8957208984940164,83.12765751373361,0.3394528738162685,21
CapturedFrames_0.0_1.5_-3.0,LEFT_ELBOW,-5.204714417734368,46.0267345415928,30.565544924632885,0.3003698629325444,76
CapturedFrames_0.0_1.5_-3.0,RIGHT_ELBOW,7.292615743033167,42.66283693224425,30.386730600893156,0.29305828430815967,76
CapturedFrames_0.0_1.5_-4.0,LEFT_ELBOW,-19.250111059411903,8.965947393826854,19.30474683985892,0.25366978843620025,69
CapturedFrames_0.0_1.5_-4.0,RIGHT_ELBOW,21.996785121490497,6.197949177442568,22.132806332456965,0.2626304025442357,69
CapturedFrames_0.0_1.5_-5.0,LEFT_ELBOW,-20.333659573943034,2.840871889400405,20.333659573943034,0.24449022889224026,50
CapturedFrames_0.0_1.5_-5.0,RIGHT_ELBOW,22.404338246513944,1.9534139319752757,22.404338246513944,0.2684342764014039,50
CapturedFrames_0.0_1.5_-6.0,LEFT_ELBOW,-21.07200000322085,2.9524344663871482,21.07200000322085,0.261727376156023,29
CapturedFrames_0.0_1.5_-6.0,RIGHT_ELBOW,21.785862847372094,2.3863395025461314,21.785862847372098,0.2724911905845129,29
CapturedFrames_0.0_1.5_3.0,LEFT_ELBOW,-81.90562646221606,8.110638128766281,81.90562646221606,0.3737076341614936,74
CapturedFrames_0.0_1.5_3.0,RIGHT_ELBOW,81.36732714887688,6.0432506065629505,81.3673271488769,0.37537855064800935,74
CapturedFrames_0.0_1.5_4.0,LEFT_ELBOW,-79.15210295131628,4.797880311974316,79.15210295131628,0.34055921566937186,61
CapturedFrames_0.0_1.5_4.0,RIGHT_ELBOW,81.45715166751609,4.419012207465359,81.45715166751606,0.3458183758925966,61
CapturedFrames_0.0_1.5_5.0,LEFT_ELBOW,-78.12498163649518,4.185979755478668,78.12498163649518,0.328373303407274,35
CapturedFrames_0.0_1.5_5.0,RIGHT_ELBOW,81.15791750743503,4.14437656210649,81.15791750743503,0.34555413834642806,35
CapturedFrames_0.0_1.5_6.0,LEFT_ELBOW,-78.45599578092234,4.520900716982804,78.45599578092234,0.335427620759754,25
CapturedFrames_0.0_1.5_6.0,RIGHT_ELBOW,81.07047321411287,3.895950062285643,81.07047321411287,0.3333126191206922,25
CapturedFrames_0.0_2.0_-3.0,LEFT_ELBOW,-20.52705241906831,21.732315713958446,24.570097874679163,0.2508275549686892,71
CapturedFrames_0.0_2.0_-3.0,RIGHT_ELBOW,21.631480028172213,18.92725344886635,24.954090514465943,0.262712767085674,71
CapturedFrames_0.0_2.0_-4.0,LEFT_ELBOW,-18.96857319774577,5.5160042445116995,18.96857319774577,0.23891798803022465,70
CapturedFrames_0.0_2.0_-4.0,RIGHT_ELBOW,22.960299033952964,3.8724922912462008,22.960299033952957,0.24987315425997642,70
CapturedFrames_0.0_2.0_-5.0,LEFT_ELBOW,-20.050580038431836,3.71475309413636,20.050580038431836,0.24760608542242069,53
CapturedFrames_0.0_2.0_-5.0,RIGHT_ELBOW,23.05263981485985,3.1483459459126197,23.05263981485985,0.2699041127506205,53
CapturedFrames_0.0_2.0_-6.0,LEFT_ELBOW,-20.260370581406818,2.9161758915395706,20.260370581406818,0.24571246504141647,23
CapturedFrames_0.0_2.0_-6.0,RIGHT_ELBOW,22.65347440043791,2.5654865390256627,22.65347440043791,0.2772620948516618,23
CapturedFrames_0.0_2.0_3.0,LEFT_ELBOW,-82.70218793274582,10.752110375115636,82.70218793274583,0.3603724679279955,77
CapturedFrames_0.0_2.0_3.0,RIGHT_ELBOW,80.05181668971456,10.872496298919518,80.05181668971456,0.3903450872592152,77
CapturedFrames_0.0_2.0_4.0,LEFT_ELBOW,-81.12063777504785,6.516318691472993,81.12063777504788,0.3420352440426003,63
CapturedFrames_0.0_2.0_4.0,RIGHT_ELBOW,83.67129545423096,7.064478842964528,83.67129545423096,0.36071431405367577,63
CapturedFrames_0.0_2.0_5.0,LEFT_ELBOW,-79.167454594575,5.621430762950588,79.167454594575,0.32536640118865995,38
CapturedFrames_0.0_2.0_5.0,RIGHT_ELBOW,82.20665632273071,5.9198688426469985,82.20665632273072,0.3574225869278288,38
CapturedFrames_0.0_2.0_6.0,LEFT_ELBOW,-77.26567457338749,5.442661092093322,77.26567457338749,0.32072074138392653,19
CapturedFrames_0.0_2.0_6.0,RIGHT_ELBOW,83.12311179478662,4.284513416951655,83.12311179478662,0.3536874335406488,19
CapturedFrames_1.0_0.5_-3.0,LEFT_ELBOW,-28.88793401955833,28.865277896756307,28.887934019558326,0.26765252948625773,57
CapturedFrames_1.0_0.5_-3.0,RIGHT_ELBOW,24.924858227522005,15.194580272708048,25.14590055225883,0.27981833167458003,57
CapturedFrames_1.0_0.5_-4.0,LEFT_ELBOW,-15.39353252658031,38.5063993728475,30.243104962155485,0.2790330776269986,58
CapturedFrames_1.0_0.5_-4.0,RIGHT_ELBOW,17.18933666455513,33.60916984784401,29.78393557528826,0.2611714583079178,58
CapturedFrames_1.0_0.5_-5.0,LEFT_ELBOW,-20.890746985229217,5.25780881720184,20.890746985229217,0.25057884550431053,48
CapturedFrames_1.0_0.5_-5.0,RIGHT_ELBOW,20.01810386663856,6.380494504353338,20.01810386663856,0.27579616253791633,48
CapturedFrames_1.0_0.5_-6.0,LEFT_ELBOW,-19.980853773918106,4.727563745936463,19.980853773918106,0.25558086410243347,26
CapturedFrames_1.0_0.5_-6.0,RIGHT_ELBOW,20.288722338135024,6.739279835737204,20.288722338135024,0.282368865723318,26
CapturedFrames_1.0_0.5_3.0,LEFT_ELBOW,-58.56189742348429,36.18574202702856,65.07541973500105,0.30954173761997006,60
CapturedFrames_1.0_0.5_3.0,RIGHT_ELBOW,73.27680202225591,33.167933667924956,78.38848723597779,0.34259678766206864,60
CapturedFrames_1.0_0.5_4.0,LEFT_ELBOW,-69.05994210205678,17.72431902667949,69.05994210205677,0.33763222890737726,52
CapturedFrames_1.0_0.5_4.0,RIGHT_ELBOW,78.9163470664598,11.333628380502695,78.91634706645982,0.3531376568319911,52
CapturedFrames_1.0_0.5_5.0,LEFT_ELBOW,-73.2105045602762,9.773596514348979,73.2105045602762,0.3249644320698753,39
CapturedFrames_1.0_0.5_5.0,RIGHT_ELBOW,80.60927313742853,6.899503464556411,80.60927313742854,0.35534153314004085,39
CapturedFrames_1.0_0.5_6.0,LEFT_ELBOW,-71.01753256321794,8.297520166544565,71.01753256321793,0.30445306076870754,15
CapturedFrames_1.0_0.5_6.0,RIGHT_ELBOW,79.82736999414392,6.018538004892684,79.82736999414391,0.35991206991629066,15
CapturedFrames_1.0_1.0_-3.0,LEFT_ELBOW,-30.33874168186394,24.271402024372346,30.338741681863944,0.24990011175166624,65
CapturedFrames_1.0_1.0_-3.0,RIGHT_ELBOW,22.423588505785023,15.311672767688025,25.17850691635585,0.2769492137991005,65
CapturedFrames_1.0_1.0_-4.0,LEFT_ELBOW,-23.10767167164563,9.421054535609557,23.55444204190326,0.2366156929682687,65
CapturedFrames_1.0_1.0_-4.0,RIGHT_ELBOW,25.06391740993302,5.304949735841784,25.06391740993302,0.28298550283652074,65
CapturedFrames_1.0_1.0_-5.0,LEFT_ELBOW,-22.04706159446123,5.338008169490141,22.047061594461233,0.2424790535650354,46
CapturedFrames_1.0_1.0_-5.0,RIGHT_ELBOW,22.12834478147993,5.009661721987931,22.128344781479935,0.2796004786414831,46
CapturedFrames_1.0_1.0_-6.0,LEFT_ELBOW,-19.894391213647534,4.695249269519724,19.894391213647534,0.24692434598692029,23
CapturedFrames_1.0_1.0_-6.0,RIGHT_ELBOW,21.838057418484397,5.752983783308517,21.838057418484397,0.2853444050865414,23
CapturedFrames_1.0_1.0_3.0,LEFT_ELBOW,-73.26560275265122,20.049701630123,75.28056716942982,0.33797568954346874,65
CapturedFrames_1.0_1.0_3.0,RIGHT_ELBOW,76.22995547735222,31.76948265351372,81.49502240645546,0.3417996236760939,65
CapturedFrames_1.0_1.0_4.0,LEFT_ELBOW,-73.46153786512359,10.190542825107677,73.46153786512359,0.3304721302114051,56
CapturedFrames_1.0_1.0_4.0,RIGHT_ELBOW,79.41467009225701,8.04456831298589,79.41467009225703,0.3656885936654111,56
CapturedFrames_1.0_1.0_5.0,LEFT_ELBOW,-74.26572191388726,10.303081750140352,74.26572191388728,0.32675512201000173,31
CapturedFrames_1.0_1.0_5.0,RIGHT_ELBOW,81.17005246074477,5.849140141645861,81.17005246074477,0.35310590977946077,31
CapturedFrames_1.0_1.0_6.0,LEFT_ELBOW,-73.51374952304516,8.374377589775273,73.51374952304515,0.3261020749145375,19
CapturedFrames_1.0_1.0_6.0,RIGHT_ELBOW,81.90311189904531,5.257723322676799,81.90311189904531,0.3483619136617957,19
CapturedFrames_1.0_1.5_-3.0,LEFT_ELBOW,-24.401206198955933,33.72325313649017,32.348844119900484,0.25939630085156395,73
CapturedFrames_1.0_1.5_-3.0,RIGHT_ELBOW,19.752740940383763,24.989301531524376,27.56787015678953,0.2826314492044239,73
CapturedFrames_1.0_1.5_-4.0,LEFT_ELBOW,-24.11616255822166,10.669387049070405,24.11616255822166,0.23113438222968852,63
CapturedFrames_1.0_1.5_-4.0,RIGHT_ELBOW,24.547834126929416,3.3961727216516846,24.54783412692942,0.27292771658806075,63
CapturedFrames_1.0_1.5_-5.0,LEFT_ELBOW,-22.12378993566471,5.913215544954703,22.12378993566471,0.2407455028130343,44
CapturedFrames_1.0_1.5_-5.0,RIGHT_ELBOW,23.435782661257743,3.223751089622496,23.435782661257747,0.27939159262144797,44
CapturedFrames_1.0_1.5_-6.0,LEFT_ELBOW,-22.302298522566623,6.277821503065336,22.302298522566623,0.2551927319531073,27
CapturedFrames_1.0_1.5_-6.0,RIGHT_ELBOW,23.095155384782824,4.160768044111105,23.095155384782817,0.2802927417158365,27
CapturedFrames_1.0_1.5_3.0,LEFT_ELBOW,-76.3508059421211,9.549731024911575,76.35080594212111,0.33663883965167357,77
CapturedFrames_1.0_1.5_3.0,RIGHT_ELBOW,79.51490453237847,5.535222724162563,79.51490453237845,0.36515034606055574,77
CapturedFrames_1.0_1.5_4.0,LEFT_ELBOW,-75.11175134616826,8.407749925335072,75.11175134616826,0.3216863773757104,63
CapturedFrames_1.0_1.5_4.0,RIGHT_ELBOW,79.31574512882256,6.154052943038099,79.31574512882256,0.36957593180703485,63
CapturedFrames_1.0_1.5_5.0,LEFT_ELBOW,-74.53421572640443,8.185700599294314,74.53421572640443,0.31938896697762764,39
CapturedFrames_1.0_1.5_5.0,RIGHT_ELBOW,79.81357236762983,4.5108117197867585,79.81357236762983,0.360009807839747,39
CapturedFrames_1.0_1.5_6.0,LEFT_ELBOW,-75.78732546754236,6.719919504241048,75.78732546754236,0.330873582368783,25
CapturedFrames_1.0_1.5_6.0,RIGHT_ELBOW,80.52457086110586,3.566450357581601,80.52457086110586,0.3390154572993079,25
CapturedFrames_1.0_2.0_-3.0,LEFT_ELBOW,-28.602826345447784,9.240960920132796,28.60282634544779,0.23264280576310514,70
CapturedFrames_1.0_2.0_-3.0,RIGHT_ELBOW,24.413445787120793,5.8194504809636145,24.413445787120793,0.2853696706956444,70
CapturedFrames_1.0_2.0_-4.0,LEFT_ELBOW,-23.36610132105371,10.9359005454754,23.379779666063925,0.22926982042453617,68
