frame_id,camera,joint,gt_x,gt_y,gt_z,mp_x,mp_y,mp_z,theta_gt_deg,theta_mp_deg,delta_theta_deg,psi_gt_deg,psi_mp_deg,delta_psi_deg,error_3d,abs_delta_theta
75,CapturedFrames_-1.0_1.0_3.0,LEFT_ELBOW,-0.2295989999999999,0.1779509999999998,-0.0786089999999999,0.061203047633171,0.0726873725652695,-0.1126676683779806,142.22247994557077,49.90249227094422,-92.31998767462656,-161.10006878069564,-61.48841703045071,99.61165175024492,0.3111370358219092,92.31998767462656
76,CapturedFrames_-1.0_1.0_3.0,LEFT_ELBOW,-0.233467,0.174769,-0.054027,0.0614868104457855,0.0752792954444885,-0.1182173499837517,143.18216530062017,50.75865203242437,-92.42351326819582,-166.97043749508757,-62.52030825223324,104.45012924285432,0.3178306980769288,92.42351326819582
44,CapturedFrames_-2.0_1.0_3.0,LEFT_ELBOW,-0.229912,0.177761,-0.0771779999999999,0.033704936504364,0.0431959480047226,-0.1075275251641868,142.2898897393255,52.03579427346365,-90.25409546586184,-161.44387251062605,-72.59618996674979,88.84768254387625,0.2975277064545909,90.25409546586184
2,CapturedFrames_-3.0_1.0_1.0,LEFT_ELBOW,-0.228285,0.1833779999999999,0.0333939999999999,0.0443771481513978,0.0545167028903961,-0.1158489417284726,141.22559648928177,50.85406174901164,-90.37153474027016,171.6776819174909,-69.04013957623921,119.28217850626989,0.3364867554348501,90.37153474027016
11,CapturedFrames_-3.0_1.0_1.0,LEFT_ELBOW,-0.2133239999999999,0.187949,-0.1078469999999995,0.0501271486282348,0.0497218519449234,-0.1130198873579502,138.6183523551132,44.767432205267205,-93.85092014984598,-153.18089573071396,-66.08151547954007,87.0993802511739,0.2975567356599315,93.85092014984598
12,CapturedFrames_-3.0_1.0_1.0,LEFT_ELBOW,-0.222208,0.1826809999999999,-0.096845,0.050320565700531,0.0449980869889258,-0.1438803263008594,140.57579106465977,41.803991640573805,-98.77179942408596,-156.45096434379442,-70.72327557896227,85.72768876483217,0.308934824159129,98.77179942408596
13,CapturedFrames_-3.0_1.0_1.0,LEFT_ELBOW,-0.229524,0.1779709999999998,-0.0788200000000003,0.0458040833473205,0.0476339980959892,-0.1412910874933004,142.21029781651592,46.12195144710472,-96.0883463694112,-161.04720279506734,-72.03821848023522,89.00898431483212,0.3109596827848117,96.0883463694112
14,CapturedFrames_-3.0_1.0_1.0,LEFT_ELBOW,-0.233423,0.1747820000000001,-0.0542690000000001,0.0460677444934845,0.0524042025208473,-0.1244104932993649,143.17493964308767,48.68178414190528,-94.49315550118236,-166.9116974400216,-69.68100059973938,97.23069684028223,0.313067453842835,94.49315550118236
15,CapturedFrames_-3.0_1.0_1.0,LEFT_ELBOW,-0.234258,0.172439,-0.0226299999999999,0.0431833565235137,0.0534661263227462,-0.1250515431165694,143.64294799045894,51.072989790449206,-92.56995820000976,-174.48218386445842,-70.94895449337264,103.53322937108578,0.3187764474910444,92.56995820000976
13,CapturedFrames_-3.0_1.0_2.0,LEFT_ELBOW,-0.2296299999999999,0.1779869999999999,-0.0785070000000001,0.0353413522243499,0.0425157397985458,-0.0800473913550376,142.2206136099819,50.264832377961206,-91.95578123202068,-161.12522302148025,-66.17828465249134,94.94693836898892,0.2975981395198855,91.95578123202068
