height_label,azimuth_bin,azimuth_label,joint,n,mean_cos_phi,mean_abs_cos_phi,mean_error_norm
Y=2.0,2,E,LEFT_WRIST,710,0.6760391002401934,0.6840633548316588,0.3543593302168507
Y=2.0,2,E,RIGHT_ANKLE,710,-0.010692376072788062,0.27665101359428046,0.5528330740302725
Y=2.0,2,E,RIGHT_ELBOW,710,-0.43370140670857144,0.5073239010971903,0.6147391970183903
Y=2.0,2,E,RIGHT_KNEE,710,-0.21853260497565283,0.3182477542938372,0.31428971649844495
Y=2.0,2,E,RIGHT_SHOULDER,710,-0.16708570093650665,0.4274865313445715,0.5090573136105274
Y=2.0,2,E,RIGHT_WRIST,710,-0.3619483792206415,0.48235206247936346,0.6731760795142263
Y=2.0,3,SE,LEFT_ANKLE,570,0.08243303139478343,0.29432297468392155,0.7742399372545707
Y=2.0,3,SE,LEFT_ELBOW,570,0.5469218445351246,0.5552403795845293,0.21319631921251198
Y=2.0,3,SE,LEFT_KNEE,570,0.236263105373139,0.3482547098242094,0.4302456827659282
Y=2.0,3,SE,LEFT_SHOULDER,570,-0.3685522658996191,0.4535062882474336,0.10825333668866692
Y=2.0,3,SE,LEFT_WRIST,570,0.649811080717819,0.6651027574182777,0.28512472129622707
Y=2.0,3,SE,RIGHT_ANKLE,570,-0.2201234642841935,0.3736576561748984,0.47256302665915334
Y=2.0,3,SE,RIGHT_ELBOW,570,0.05733700612011927,0.2803404493097056,0.5288353082508839
Y=2.0,3,SE,RIGHT_KNEE,570,-0.018140302856817538,0.37442897668805386,0.24428414112315783
Y=2.0,3,SE,RIGHT_SHOULDER,570,0.32819329025743776,0.4027072157467731,0.4441802393202051
Y=2.0,3,SE,RIGHT_WRIST,570,0.13747508406526943,0.3436807485111412,0.5452710854543615
Y=2.0,4,S,LEFT_ANKLE,769,-0.3559055349243128,0.46029612963088246,0.6094972422789767
Y=2.0,4,S,LEFT_ELBOW,769,0.5662332025312399,0.5891572256256976,0.20012265991881611
Y=2.0,4,S,LEFT_KNEE,769,-0.17415429794231024,0.3365391577991698,0.29119092664221846
Y=2.0,4,S,LEFT_SHOULDER,769,0.5145457555025459,0.688809122611433,0.20071249228991575
Y=2.0,4,S,LEFT_WRIST,769,0.38801967501903867,0.5298921725596427,0.22185641128476088
Y=2.0,4,S,RIGHT_ANKLE,769,-0.42741775780050684,0.5011102437614051,0.6295036952452518
Y=2.0,4,S,RIGHT_ELBOW,769,0.48560625462899015,0.5279855632903816,0.2216941816572275
Y=2.0,4,S,RIGHT_KNEE,769,-0.21810486849008479,0.4047537438616811,0.280826257544113
Y=2.0,4,S,RIGHT_SHOULDER,769,0.6180237899928972,0.7388377249236985,0.21284776867643146
Y=2.0,4,S,RIGHT_WRIST,769,0.3981769797718655,0.5473467926169238,0.25772075279784373
Y=2.0,5,SW,LEFT_ANKLE,656,-0.008272287569103656,0.4205584662435552,0.4374951839097021
Y=2.0,5,SW,LEFT_ELBOW,656,0.11975049664385401,0.32943120919899815,0.4718054915632368
Y=2.0,5,SW,LEFT_KNEE,656,0.11565256111942218,0.3661187080133248,0.2518664320546834
Y=2.0,5,SW,LEFT_SHOULDER,656,0.40588650126383685,0.47706381831281547,0.4167498217178018
Y=2.0,5,SW,LEFT_WRIST,656,0.14130466077210113,0.4191263379195624,0.4617872848918173
Y=2.0,5,SW,RIGHT_ANKLE,656,-0.0030856214926683755,0.2636994506662068,0.7642799034878246
Y=2.0,5,SW,RIGHT_ELBOW,656,0.48891120786169073,0.5198138075785016,0.2444224681451852
Y=2.0,5,SW,RIGHT_KNEE,656,0.173333575456618,0.30595449023000104,0.41202422072364886
Y=2.0,5,SW,RIGHT_SHOULDER,656,-0.37238368180058956,0.46583481758252976,0.10835097422941511
Y=2.0,5,SW,RIGHT_WRIST,656,0.6704913354754002,0.6788447491760545,0.3279896452788687
Y=2.0,6,W,LEFT_ANKLE,911,0.02924539520208701,0.27727306329376816,0.5194474128863821
Y=2.0,6,W,LEFT_ELBOW,911,-0.3802404177206597,0.4794964841693741,0.5897529181498689
Y=2.0,6,W,LEFT_KNEE,911,-0.18588658379352657,0.30966496015625733,0.3098593360848103
Y=2.0,6,W,LEFT_SHOULDER,911,-0.12186405919492015,0.42237578897296624,0.5092675899111626
Y=2.0,6,W,LEFT_WRIST,911,-0.2964849088611323,0.4775573001993703,0.6261528565630633
Y=2.0,6,W,RIGHT_ANKLE,911,0.39455275164892006,0.45966337226595827,0.8270957469655363
Y=2.0,6,W,RIGHT_ELBOW,911,0.7241357585012803,0.725993329820751,0.30808255615972585
Y=2.0,6,W,RIGHT_KNEE,911,0.5147096962437326,0.5544248766240129,0.44192047665956313
Y=2.0,6,W,RIGHT_SHOULDER,911,0.07135540997249105,0.3075884209813303,0.12581974609207144
Y=2.0,6,W,RIGHT_WRIST,911,0.7169076708686285,0.7214593003632964,0.4005227002234909
Y=2.0,7,NW,LEFT_ANKLE,594,0.10354557720338033,0.39125611859280207,0.6236977068571788
Y=2.0,7,NW,LEFT_ELBOW,594,-0.8258829140186312,0.8258829140186312,0.5891467446281098
Y=2.0,7,NW,LEFT_KNEE,594,-0.38613996175817367,0.4793288787967245,0.38371292419639985
Y=2.0,7,NW,LEFT_SHOULDER,594,-0.669845661051812,0.6741029979603418,0.514500987138941
Y=2.0,7,NW,LEFT_WRIST,594,-0.7268721194787146,0.7289957171716529,0.6564940993012728
Y=2.0,7,NW,RIGHT_ANKLE,594,0.6547520671904548,0.6693289935466666,0.7960184699371312
Y=2.0,7,NW,RIGHT_ELBOW,594,0.7100617681698977,0.7234854175149797,0.35662726377264664
Y=2.0,7,NW,RIGHT_KNEE,594,0.5930544045198742,0.6438843495576185,0.4333330129310809
Y=2.0,7,NW,RIGHT_SHOULDER,594,0.02150034871912624,0.382179800045696,0.17916186702331047
Y=2.0,7,NW,RIGHT_WRIST,594,0.5215087222729984,0.587519253745648,0.47839200841853774
